level	upState	upWay	upModelId	upAtt
3037	0	0	0	power,nimble:spirit,wisdom
3038	0	0	0	power,nimble:spirit,wisdom
3039	0	0	0	power,nimble:spirit,wisdom
3040	0	0	0	power,nimble:spirit,wisdom
3041	0	0	0	power,nimble:spirit,wisdom
3042	0	0	0	power,nimble:spirit,wisdom
3043	0	0	0	power,nimble:spirit,wisdom
3044	0	0	0	power,nimble:spirit,wisdom
3045	0	0	0	power,nimble:spirit,wisdom
3046	0	0	0	power,nimble:spirit,wisdom
3047	0	0	0	power,nimble:spirit,wisdom
3048	0	0	0	power,nimble:spirit,wisdom
3049	0	0	0	power,nimble:spirit,wisdom
3050	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3051	0	0	0	power,nimble:spirit,wisdom
3052	0	0	0	power,nimble:spirit,wisdom
3053	0	0	0	power,nimble:spirit,wisdom
3054	0	0	0	power,nimble:spirit,wisdom
3055	0	0	0	power,nimble:spirit,wisdom
3056	0	0	0	power,nimble:spirit,wisdom
3057	0	0	0	power,nimble:spirit,wisdom
3058	0	0	0	power,nimble:spirit,wisdom
3059	0	0	0	power,nimble:spirit,wisdom
3060	0	0	0	power,nimble:spirit,wisdom
3061	0	0	0	power,nimble:spirit,wisdom
3062	0	0	0	power,nimble:spirit,wisdom
3063	0	0	0	power,nimble:spirit,wisdom
3064	0	0	0	power,nimble:spirit,wisdom
3065	0	0	0	power,nimble:spirit,wisdom
3066	0	0	0	power,nimble:spirit,wisdom
3067	0	0	0	power,nimble:spirit,wisdom
3068	0	0	0	power,nimble:spirit,wisdom
3069	0	0	0	power,nimble:spirit,wisdom
3070	0	0	0	power,nimble:spirit,wisdom
3071	0	0	0	power,nimble:spirit,wisdom
3072	0	0	0	power,nimble:spirit,wisdom
3073	0	0	0	power,nimble:spirit,wisdom
3074	0	0	0	power,nimble:spirit,wisdom
3075	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3076	0	0	0	power,nimble:spirit,wisdom
3077	0	0	0	power,nimble:spirit,wisdom
3078	0	0	0	power,nimble:spirit,wisdom
3079	0	0	0	power,nimble:spirit,wisdom
3080	0	0	0	power,nimble:spirit,wisdom
3081	0	0	0	power,nimble:spirit,wisdom
3082	0	0	0	power,nimble:spirit,wisdom
3083	0	0	0	power,nimble:spirit,wisdom
3084	0	0	0	power,nimble:spirit,wisdom
3085	0	0	0	power,nimble:spirit,wisdom
3086	0	0	0	power,nimble:spirit,wisdom
3087	0	0	0	power,nimble:spirit,wisdom
3088	0	0	0	power,nimble:spirit,wisdom
3089	0	0	0	power,nimble:spirit,wisdom
3090	0	0	0	power,nimble:spirit,wisdom
3091	0	0	0	power,nimble:spirit,wisdom
3092	0	0	0	power,nimble:spirit,wisdom
3093	0	0	0	power,nimble:spirit,wisdom
3094	0	0	0	power,nimble:spirit,wisdom
3095	0	0	0	power,nimble:spirit,wisdom
3096	0	0	0	power,nimble:spirit,wisdom
3097	0	0	0	power,nimble:spirit,wisdom
3098	0	0	0	power,nimble:spirit,wisdom
3099	0	0	0	power,nimble:spirit,wisdom
3100	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3101	0	0	0	power,nimble:spirit,wisdom
3102	0	0	0	power,nimble:spirit,wisdom
3103	0	0	0	power,nimble:spirit,wisdom
3104	0	0	0	power,nimble:spirit,wisdom
3105	0	0	0	power,nimble:spirit,wisdom
3106	0	0	0	power,nimble:spirit,wisdom
3107	0	0	0	power,nimble:spirit,wisdom
3108	0	0	0	power,nimble:spirit,wisdom
3109	0	0	0	power,nimble:spirit,wisdom
3110	0	0	0	power,nimble:spirit,wisdom
3111	0	0	0	power,nimble:spirit,wisdom
3112	0	0	0	power,nimble:spirit,wisdom
3113	0	0	0	power,nimble:spirit,wisdom
3114	0	0	0	power,nimble:spirit,wisdom
3115	0	0	0	power,nimble:spirit,wisdom
3116	0	0	0	power,nimble:spirit,wisdom
3117	0	0	0	power,nimble:spirit,wisdom
3118	0	0	0	power,nimble:spirit,wisdom
3119	0	0	0	power,nimble:spirit,wisdom
3120	0	0	0	power,nimble:spirit,wisdom
3121	0	0	0	power,nimble:spirit,wisdom
3122	0	0	0	power,nimble:spirit,wisdom
3123	0	0	0	power,nimble:spirit,wisdom
3124	0	0	0	power,nimble:spirit,wisdom
3125	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3126	0	0	0	power,nimble:spirit,wisdom
3127	0	0	0	power,nimble:spirit,wisdom
3128	0	0	0	power,nimble:spirit,wisdom
3129	0	0	0	power,nimble:spirit,wisdom
3130	0	0	0	power,nimble:spirit,wisdom
3131	0	0	0	power,nimble:spirit,wisdom
3132	0	0	0	power,nimble:spirit,wisdom
3133	0	0	0	power,nimble:spirit,wisdom
3134	0	0	0	power,nimble:spirit,wisdom
3135	0	0	0	power,nimble:spirit,wisdom
3136	0	0	0	power,nimble:spirit,wisdom
3137	0	0	0	power,nimble:spirit,wisdom
3138	0	0	0	power,nimble:spirit,wisdom
3139	0	0	0	power,nimble:spirit,wisdom
3140	0	0	0	power,nimble:spirit,wisdom
3141	0	0	0	power,nimble:spirit,wisdom
3142	0	0	0	power,nimble:spirit,wisdom
3143	0	0	0	power,nimble:spirit,wisdom
3144	0	0	0	power,nimble:spirit,wisdom
3145	0	0	0	power,nimble:spirit,wisdom
3146	0	0	0	power,nimble:spirit,wisdom
3147	0	0	0	power,nimble:spirit,wisdom
3148	0	0	0	power,nimble:spirit,wisdom
3149	0	0	0	power,nimble:spirit,wisdom
3150	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3151	0	0	0	power,nimble:spirit,wisdom
3152	0	0	0	power,nimble:spirit,wisdom
3153	0	0	0	power,nimble:spirit,wisdom
3154	0	0	0	power,nimble:spirit,wisdom
3155	0	0	0	power,nimble:spirit,wisdom
3156	0	0	0	power,nimble:spirit,wisdom
3157	0	0	0	power,nimble:spirit,wisdom
3158	0	0	0	power,nimble:spirit,wisdom
3159	0	0	0	power,nimble:spirit,wisdom
3160	0	0	0	power,nimble:spirit,wisdom
3161	0	0	0	power,nimble:spirit,wisdom
3162	0	0	0	power,nimble:spirit,wisdom
3163	0	0	0	power,nimble:spirit,wisdom
3164	0	0	0	power,nimble:spirit,wisdom
3165	0	0	0	power,nimble:spirit,wisdom
3166	0	0	0	power,nimble:spirit,wisdom
3167	0	0	0	power,nimble:spirit,wisdom
3168	0	0	0	power,nimble:spirit,wisdom
3169	0	0	0	power,nimble:spirit,wisdom
3170	0	0	0	power,nimble:spirit,wisdom
3171	0	0	0	power,nimble:spirit,wisdom
3172	0	0	0	power,nimble:spirit,wisdom
3173	0	0	0	power,nimble:spirit,wisdom
3174	0	0	0	power,nimble:spirit,wisdom
3175	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3176	0	0	0	power,nimble:spirit,wisdom
3177	0	0	0	power,nimble:spirit,wisdom
3178	0	0	0	power,nimble:spirit,wisdom
3179	0	0	0	power,nimble:spirit,wisdom
3180	0	0	0	power,nimble:spirit,wisdom
3181	0	0	0	power,nimble:spirit,wisdom
3182	0	0	0	power,nimble:spirit,wisdom
3183	0	0	0	power,nimble:spirit,wisdom
3184	0	0	0	power,nimble:spirit,wisdom
3185	0	0	0	power,nimble:spirit,wisdom
3186	0	0	0	power,nimble:spirit,wisdom
3187	0	0	0	power,nimble:spirit,wisdom
3188	0	0	0	power,nimble:spirit,wisdom
3189	0	0	0	power,nimble:spirit,wisdom
3190	0	0	0	power,nimble:spirit,wisdom
3191	0	0	0	power,nimble:spirit,wisdom
3192	0	0	0	power,nimble:spirit,wisdom
3193	0	0	0	power,nimble:spirit,wisdom
3194	0	0	0	power,nimble:spirit,wisdom
3195	0	0	0	power,nimble:spirit,wisdom
3196	0	0	0	power,nimble:spirit,wisdom
3197	0	0	0	power,nimble:spirit,wisdom
3198	0	0	0	power,nimble:spirit,wisdom
3199	0	0	0	power,nimble:spirit,wisdom
3200	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3201	0	0	0	power,nimble:spirit,wisdom
3202	0	0	0	power,nimble:spirit,wisdom
3203	0	0	0	power,nimble:spirit,wisdom
3204	0	0	0	power,nimble:spirit,wisdom
3205	0	0	0	power,nimble:spirit,wisdom
3206	0	0	0	power,nimble:spirit,wisdom
3207	0	0	0	power,nimble:spirit,wisdom
3208	0	0	0	power,nimble:spirit,wisdom
3209	0	0	0	power,nimble:spirit,wisdom
3210	0	0	0	power,nimble:spirit,wisdom
3211	0	0	0	power,nimble:spirit,wisdom
3212	0	0	0	power,nimble:spirit,wisdom
3213	0	0	0	power,nimble:spirit,wisdom
3214	0	0	0	power,nimble:spirit,wisdom
3215	0	0	0	power,nimble:spirit,wisdom
3216	0	0	0	power,nimble:spirit,wisdom
3217	0	0	0	power,nimble:spirit,wisdom
3218	0	0	0	power,nimble:spirit,wisdom
3219	0	0	0	power,nimble:spirit,wisdom
3220	0	0	0	power,nimble:spirit,wisdom
3221	0	0	0	power,nimble:spirit,wisdom
3222	0	0	0	power,nimble:spirit,wisdom
3223	0	0	0	power,nimble:spirit,wisdom
3224	0	0	0	power,nimble:spirit,wisdom
3225	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3226	0	0	0	power,nimble:spirit,wisdom
3227	0	0	0	power,nimble:spirit,wisdom
3228	0	0	0	power,nimble:spirit,wisdom
3229	0	0	0	power,nimble:spirit,wisdom
3230	0	0	0	power,nimble:spirit,wisdom
3231	0	0	0	power,nimble:spirit,wisdom
3232	0	0	0	power,nimble:spirit,wisdom
3233	0	0	0	power,nimble:spirit,wisdom
3234	0	0	0	power,nimble:spirit,wisdom
3235	0	0	0	power,nimble:spirit,wisdom
3236	0	0	0	power,nimble:spirit,wisdom
3237	0	0	0	power,nimble:spirit,wisdom
3238	0	0	0	power,nimble:spirit,wisdom
3239	0	0	0	power,nimble:spirit,wisdom
3240	0	0	0	power,nimble:spirit,wisdom
3241	0	0	0	power,nimble:spirit,wisdom
3242	0	0	0	power,nimble:spirit,wisdom
3243	0	0	0	power,nimble:spirit,wisdom
3244	0	0	0	power,nimble:spirit,wisdom
3245	0	0	0	power,nimble:spirit,wisdom
3246	0	0	0	power,nimble:spirit,wisdom
3247	0	0	0	power,nimble:spirit,wisdom
3248	0	0	0	power,nimble:spirit,wisdom
3249	0	0	0	power,nimble:spirit,wisdom
3250	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3251	0	0	0	power,nimble:spirit,wisdom
3252	0	0	0	power,nimble:spirit,wisdom
3253	0	0	0	power,nimble:spirit,wisdom
3254	0	0	0	power,nimble:spirit,wisdom
3255	0	0	0	power,nimble:spirit,wisdom
3256	0	0	0	power,nimble:spirit,wisdom
3257	0	0	0	power,nimble:spirit,wisdom
3258	0	0	0	power,nimble:spirit,wisdom
3259	0	0	0	power,nimble:spirit,wisdom
3260	0	0	0	power,nimble:spirit,wisdom
3261	0	0	0	power,nimble:spirit,wisdom
3262	0	0	0	power,nimble:spirit,wisdom
3263	0	0	0	power,nimble:spirit,wisdom
3264	0	0	0	power,nimble:spirit,wisdom
3265	0	0	0	power,nimble:spirit,wisdom
3266	0	0	0	power,nimble:spirit,wisdom
3267	0	0	0	power,nimble:spirit,wisdom
3268	0	0	0	power,nimble:spirit,wisdom
3269	0	0	0	power,nimble:spirit,wisdom
3270	0	0	0	power,nimble:spirit,wisdom
3271	0	0	0	power,nimble:spirit,wisdom
3272	0	0	0	power,nimble:spirit,wisdom
3273	0	0	0	power,nimble:spirit,wisdom
3274	0	0	0	power,nimble:spirit,wisdom
3275	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3276	0	0	0	power,nimble:spirit,wisdom
3277	0	0	0	power,nimble:spirit,wisdom
3278	0	0	0	power,nimble:spirit,wisdom
3279	0	0	0	power,nimble:spirit,wisdom
3280	0	0	0	power,nimble:spirit,wisdom
3281	0	0	0	power,nimble:spirit,wisdom
3282	0	0	0	power,nimble:spirit,wisdom
3283	0	0	0	power,nimble:spirit,wisdom
3284	0	0	0	power,nimble:spirit,wisdom
3285	0	0	0	power,nimble:spirit,wisdom
3286	0	0	0	power,nimble:spirit,wisdom
3287	0	0	0	power,nimble:spirit,wisdom
3288	0	0	0	power,nimble:spirit,wisdom
3289	0	0	0	power,nimble:spirit,wisdom
3290	0	0	0	power,nimble:spirit,wisdom
3291	0	0	0	power,nimble:spirit,wisdom
3292	0	0	0	power,nimble:spirit,wisdom
3293	0	0	0	power,nimble:spirit,wisdom
3294	0	0	0	power,nimble:spirit,wisdom
3295	0	0	0	power,nimble:spirit,wisdom
3296	0	0	0	power,nimble:spirit,wisdom
3297	0	0	0	power,nimble:spirit,wisdom
3298	0	0	0	power,nimble:spirit,wisdom
3299	0	0	0	power,nimble:spirit,wisdom
3300	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3301	0	0	0	power,nimble:spirit,wisdom
3302	0	0	0	power,nimble:spirit,wisdom
3303	0	0	0	power,nimble:spirit,wisdom
3304	0	0	0	power,nimble:spirit,wisdom
3305	0	0	0	power,nimble:spirit,wisdom
3306	0	0	0	power,nimble:spirit,wisdom
3307	0	0	0	power,nimble:spirit,wisdom
3308	0	0	0	power,nimble:spirit,wisdom
3309	0	0	0	power,nimble:spirit,wisdom
3310	0	0	0	power,nimble:spirit,wisdom
3311	0	0	0	power,nimble:spirit,wisdom
3312	0	0	0	power,nimble:spirit,wisdom
3313	0	0	0	power,nimble:spirit,wisdom
3314	0	0	0	power,nimble:spirit,wisdom
3315	0	0	0	power,nimble:spirit,wisdom
3316	0	0	0	power,nimble:spirit,wisdom
3317	0	0	0	power,nimble:spirit,wisdom
3318	0	0	0	power,nimble:spirit,wisdom
3319	0	0	0	power,nimble:spirit,wisdom
3320	0	0	0	power,nimble:spirit,wisdom
3321	0	0	0	power,nimble:spirit,wisdom
3322	0	0	0	power,nimble:spirit,wisdom
3323	0	0	0	power,nimble:spirit,wisdom
3324	0	0	0	power,nimble:spirit,wisdom
3325	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3326	0	0	0	power,nimble:spirit,wisdom
3327	0	0	0	power,nimble:spirit,wisdom
3328	0	0	0	power,nimble:spirit,wisdom
3329	0	0	0	power,nimble:spirit,wisdom
3330	0	0	0	power,nimble:spirit,wisdom
3331	0	0	0	power,nimble:spirit,wisdom
3332	0	0	0	power,nimble:spirit,wisdom
3333	0	0	0	power,nimble:spirit,wisdom
3334	0	0	0	power,nimble:spirit,wisdom
3335	0	0	0	power,nimble:spirit,wisdom
3336	0	0	0	power,nimble:spirit,wisdom
3337	0	0	0	power,nimble:spirit,wisdom
3338	0	0	0	power,nimble:spirit,wisdom
3339	0	0	0	power,nimble:spirit,wisdom
3340	0	0	0	power,nimble:spirit,wisdom
3341	0	0	0	power,nimble:spirit,wisdom
3342	0	0	0	power,nimble:spirit,wisdom
3343	0	0	0	power,nimble:spirit,wisdom
3344	0	0	0	power,nimble:spirit,wisdom
3345	0	0	0	power,nimble:spirit,wisdom
3346	0	0	0	power,nimble:spirit,wisdom
3347	0	0	0	power,nimble:spirit,wisdom
3348	0	0	0	power,nimble:spirit,wisdom
3349	0	0	0	power,nimble:spirit,wisdom
3350	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3351	0	0	0	power,nimble:spirit,wisdom
3352	0	0	0	power,nimble:spirit,wisdom
3353	0	0	0	power,nimble:spirit,wisdom
3354	0	0	0	power,nimble:spirit,wisdom
3355	0	0	0	power,nimble:spirit,wisdom
3356	0	0	0	power,nimble:spirit,wisdom
3357	0	0	0	power,nimble:spirit,wisdom
3358	0	0	0	power,nimble:spirit,wisdom
3359	0	0	0	power,nimble:spirit,wisdom
3360	0	0	0	power,nimble:spirit,wisdom
3361	0	0	0	power,nimble:spirit,wisdom
3362	0	0	0	power,nimble:spirit,wisdom
3363	0	0	0	power,nimble:spirit,wisdom
3364	0	0	0	power,nimble:spirit,wisdom
3365	0	0	0	power,nimble:spirit,wisdom
3366	0	0	0	power,nimble:spirit,wisdom
3367	0	0	0	power,nimble:spirit,wisdom
3368	0	0	0	power,nimble:spirit,wisdom
3369	0	0	0	power,nimble:spirit,wisdom
3370	0	0	0	power,nimble:spirit,wisdom
3371	0	0	0	power,nimble:spirit,wisdom
3372	0	0	0	power,nimble:spirit,wisdom
3373	0	0	0	power,nimble:spirit,wisdom
3374	0	0	0	power,nimble:spirit,wisdom
3375	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3376	0	0	0	power,nimble:spirit,wisdom
3377	0	0	0	power,nimble:spirit,wisdom
3378	0	0	0	power,nimble:spirit,wisdom
3379	0	0	0	power,nimble:spirit,wisdom
3380	0	0	0	power,nimble:spirit,wisdom
3381	0	0	0	power,nimble:spirit,wisdom
3382	0	0	0	power,nimble:spirit,wisdom
3383	0	0	0	power,nimble:spirit,wisdom
3384	0	0	0	power,nimble:spirit,wisdom
3385	0	0	0	power,nimble:spirit,wisdom
3386	0	0	0	power,nimble:spirit,wisdom
3387	0	0	0	power,nimble:spirit,wisdom
3388	0	0	0	power,nimble:spirit,wisdom
3389	0	0	0	power,nimble:spirit,wisdom
3390	0	0	0	power,nimble:spirit,wisdom
3391	0	0	0	power,nimble:spirit,wisdom
3392	0	0	0	power,nimble:spirit,wisdom
3393	0	0	0	power,nimble:spirit,wisdom
3394	0	0	0	power,nimble:spirit,wisdom
3395	0	0	0	power,nimble:spirit,wisdom
3396	0	0	0	power,nimble:spirit,wisdom
3397	0	0	0	power,nimble:spirit,wisdom
3398	0	0	0	power,nimble:spirit,wisdom
3399	0	0	0	power,nimble:spirit,wisdom
3400	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3401	0	0	0	power,nimble:spirit,wisdom
3402	0	0	0	power,nimble:spirit,wisdom
3403	0	0	0	power,nimble:spirit,wisdom
3404	0	0	0	power,nimble:spirit,wisdom
3405	0	0	0	power,nimble:spirit,wisdom
3406	0	0	0	power,nimble:spirit,wisdom
3407	0	0	0	power,nimble:spirit,wisdom
3408	0	0	0	power,nimble:spirit,wisdom
3409	0	0	0	power,nimble:spirit,wisdom
3410	0	0	0	power,nimble:spirit,wisdom
3411	0	0	0	power,nimble:spirit,wisdom
3412	0	0	0	power,nimble:spirit,wisdom
3413	0	0	0	power,nimble:spirit,wisdom
3414	0	0	0	power,nimble:spirit,wisdom
3415	0	0	0	power,nimble:spirit,wisdom
3416	0	0	0	power,nimble:spirit,wisdom
3417	0	0	0	power,nimble:spirit,wisdom
3418	0	0	0	power,nimble:spirit,wisdom
3419	0	0	0	power,nimble:spirit,wisdom
3420	0	0	0	power,nimble:spirit,wisdom
3421	0	0	0	power,nimble:spirit,wisdom
3422	0	0	0	power,nimble:spirit,wisdom
3423	0	0	0	power,nimble:spirit,wisdom
3424	0	0	0	power,nimble:spirit,wisdom
3425	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3426	0	0	0	power,nimble:spirit,wisdom
3427	0	0	0	power,nimble:spirit,wisdom
3428	0	0	0	power,nimble:spirit,wisdom
3429	0	0	0	power,nimble:spirit,wisdom
3430	0	0	0	power,nimble:spirit,wisdom
3431	0	0	0	power,nimble:spirit,wisdom
3432	0	0	0	power,nimble:spirit,wisdom
3433	0	0	0	power,nimble:spirit,wisdom
3434	0	0	0	power,nimble:spirit,wisdom
3435	0	0	0	power,nimble:spirit,wisdom
3436	0	0	0	power,nimble:spirit,wisdom
3437	0	0	0	power,nimble:spirit,wisdom
3438	0	0	0	power,nimble:spirit,wisdom
3439	0	0	0	power,nimble:spirit,wisdom
3440	0	0	0	power,nimble:spirit,wisdom
3441	0	0	0	power,nimble:spirit,wisdom
3442	0	0	0	power,nimble:spirit,wisdom
3443	0	0	0	power,nimble:spirit,wisdom
3444	0	0	0	power,nimble:spirit,wisdom
3445	0	0	0	power,nimble:spirit,wisdom
3446	0	0	0	power,nimble:spirit,wisdom
3447	0	0	0	power,nimble:spirit,wisdom
3448	0	0	0	power,nimble:spirit,wisdom
3449	0	0	0	power,nimble:spirit,wisdom
3450	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3451	0	0	0	power,nimble:spirit,wisdom
3452	0	0	0	power,nimble:spirit,wisdom
3453	0	0	0	power,nimble:spirit,wisdom
3454	0	0	0	power,nimble:spirit,wisdom
3455	0	0	0	power,nimble:spirit,wisdom
3456	0	0	0	power,nimble:spirit,wisdom
3457	0	0	0	power,nimble:spirit,wisdom
3458	0	0	0	power,nimble:spirit,wisdom
3459	0	0	0	power,nimble:spirit,wisdom
3460	0	0	0	power,nimble:spirit,wisdom
3461	0	0	0	power,nimble:spirit,wisdom
3462	0	0	0	power,nimble:spirit,wisdom
3463	0	0	0	power,nimble:spirit,wisdom
3464	0	0	0	power,nimble:spirit,wisdom
3465	0	0	0	power,nimble:spirit,wisdom
3466	0	0	0	power,nimble:spirit,wisdom
3467	0	0	0	power,nimble:spirit,wisdom
3468	0	0	0	power,nimble:spirit,wisdom
3469	0	0	0	power,nimble:spirit,wisdom
3470	0	0	0	power,nimble:spirit,wisdom
3471	0	0	0	power,nimble:spirit,wisdom
3472	0	0	0	power,nimble:spirit,wisdom
3473	0	0	0	power,nimble:spirit,wisdom
3474	0	0	0	power,nimble:spirit,wisdom
3475	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3476	0	0	0	power,nimble:spirit,wisdom
3477	0	0	0	power,nimble:spirit,wisdom
3478	0	0	0	power,nimble:spirit,wisdom
3479	0	0	0	power,nimble:spirit,wisdom
3480	0	0	0	power,nimble:spirit,wisdom
3481	0	0	0	power,nimble:spirit,wisdom
3482	0	0	0	power,nimble:spirit,wisdom
3483	0	0	0	power,nimble:spirit,wisdom
3484	0	0	0	power,nimble:spirit,wisdom
3485	0	0	0	power,nimble:spirit,wisdom
3486	0	0	0	power,nimble:spirit,wisdom
3487	0	0	0	power,nimble:spirit,wisdom
3488	0	0	0	power,nimble:spirit,wisdom
3489	0	0	0	power,nimble:spirit,wisdom
3490	0	0	0	power,nimble:spirit,wisdom
3491	0	0	0	power,nimble:spirit,wisdom
3492	0	0	0	power,nimble:spirit,wisdom
3493	0	0	0	power,nimble:spirit,wisdom
3494	0	0	0	power,nimble:spirit,wisdom
3495	0	0	0	power,nimble:spirit,wisdom
3496	0	0	0	power,nimble:spirit,wisdom
3497	0	0	0	power,nimble:spirit,wisdom
3498	0	0	0	power,nimble:spirit,wisdom
3499	0	0	0	power,nimble:spirit,wisdom
3500	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3501	0	0	0	power,nimble:spirit,wisdom
3502	0	0	0	power,nimble:spirit,wisdom
3503	0	0	0	power,nimble:spirit,wisdom
3504	0	0	0	power,nimble:spirit,wisdom
3505	0	0	0	power,nimble:spirit,wisdom
3506	0	0	0	power,nimble:spirit,wisdom
3507	0	0	0	power,nimble:spirit,wisdom
3508	0	0	0	power,nimble:spirit,wisdom
3509	0	0	0	power,nimble:spirit,wisdom
3510	0	0	0	power,nimble:spirit,wisdom
3511	0	0	0	power,nimble:spirit,wisdom
3512	0	0	0	power,nimble:spirit,wisdom
3513	0	0	0	power,nimble:spirit,wisdom
3514	0	0	0	power,nimble:spirit,wisdom
3515	0	0	0	power,nimble:spirit,wisdom
3516	0	0	0	power,nimble:spirit,wisdom
3517	0	0	0	power,nimble:spirit,wisdom
3518	0	0	0	power,nimble:spirit,wisdom
3519	0	0	0	power,nimble:spirit,wisdom
3520	0	0	0	power,nimble:spirit,wisdom
3521	0	0	0	power,nimble:spirit,wisdom
3522	0	0	0	power,nimble:spirit,wisdom
3523	0	0	0	power,nimble:spirit,wisdom
3524	0	0	0	power,nimble:spirit,wisdom
3525	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3526	0	0	0	power,nimble:spirit,wisdom
3527	0	0	0	power,nimble:spirit,wisdom
3528	0	0	0	power,nimble:spirit,wisdom
3529	0	0	0	power,nimble:spirit,wisdom
3530	0	0	0	power,nimble:spirit,wisdom
3531	0	0	0	power,nimble:spirit,wisdom
3532	0	0	0	power,nimble:spirit,wisdom
3533	0	0	0	power,nimble:spirit,wisdom
3534	0	0	0	power,nimble:spirit,wisdom
3535	0	0	0	power,nimble:spirit,wisdom
3536	0	0	0	power,nimble:spirit,wisdom
3537	0	0	0	power,nimble:spirit,wisdom
3538	0	0	0	power,nimble:spirit,wisdom
3539	0	0	0	power,nimble:spirit,wisdom
3540	0	0	0	power,nimble:spirit,wisdom
3541	0	0	0	power,nimble:spirit,wisdom
3542	0	0	0	power,nimble:spirit,wisdom
3543	0	0	0	power,nimble:spirit,wisdom
3544	0	0	0	power,nimble:spirit,wisdom
3545	0	0	0	power,nimble:spirit,wisdom
3546	0	0	0	power,nimble:spirit,wisdom
3547	0	0	0	power,nimble:spirit,wisdom
3548	0	0	0	power,nimble:spirit,wisdom
3549	0	0	0	power,nimble:spirit,wisdom
3550	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3551	0	0	0	power,nimble:spirit,wisdom
3552	0	0	0	power,nimble:spirit,wisdom
3553	0	0	0	power,nimble:spirit,wisdom
3554	0	0	0	power,nimble:spirit,wisdom
3555	0	0	0	power,nimble:spirit,wisdom
3556	0	0	0	power,nimble:spirit,wisdom
3557	0	0	0	power,nimble:spirit,wisdom
3558	0	0	0	power,nimble:spirit,wisdom
3559	0	0	0	power,nimble:spirit,wisdom
3560	0	0	0	power,nimble:spirit,wisdom
3561	0	0	0	power,nimble:spirit,wisdom
3562	0	0	0	power,nimble:spirit,wisdom
3563	0	0	0	power,nimble:spirit,wisdom
3564	0	0	0	power,nimble:spirit,wisdom
3565	0	0	0	power,nimble:spirit,wisdom
3566	0	0	0	power,nimble:spirit,wisdom
3567	0	0	0	power,nimble:spirit,wisdom
3568	0	0	0	power,nimble:spirit,wisdom
3569	0	0	0	power,nimble:spirit,wisdom
3570	0	0	0	power,nimble:spirit,wisdom
3571	0	0	0	power,nimble:spirit,wisdom
3572	0	0	0	power,nimble:spirit,wisdom
3573	0	0	0	power,nimble:spirit,wisdom
3574	0	0	0	power,nimble:spirit,wisdom
3575	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3576	0	0	0	power,nimble:spirit,wisdom
3577	0	0	0	power,nimble:spirit,wisdom
3578	0	0	0	power,nimble:spirit,wisdom
3579	0	0	0	power,nimble:spirit,wisdom
3580	0	0	0	power,nimble:spirit,wisdom
3581	0	0	0	power,nimble:spirit,wisdom
3582	0	0	0	power,nimble:spirit,wisdom
3583	0	0	0	power,nimble:spirit,wisdom
3584	0	0	0	power,nimble:spirit,wisdom
3585	0	0	0	power,nimble:spirit,wisdom
3586	0	0	0	power,nimble:spirit,wisdom
3587	0	0	0	power,nimble:spirit,wisdom
3588	0	0	0	power,nimble:spirit,wisdom
3589	0	0	0	power,nimble:spirit,wisdom
3590	0	0	0	power,nimble:spirit,wisdom
3591	0	0	0	power,nimble:spirit,wisdom
3592	0	0	0	power,nimble:spirit,wisdom
3593	0	0	0	power,nimble:spirit,wisdom
3594	0	0	0	power,nimble:spirit,wisdom
3595	0	0	0	power,nimble:spirit,wisdom
3596	0	0	0	power,nimble:spirit,wisdom
3597	0	0	0	power,nimble:spirit,wisdom
3598	0	0	0	power,nimble:spirit,wisdom
3599	0	0	0	power,nimble:spirit,wisdom
3600	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
3601	0	0	0	power,nimble:spirit,wisdom
3602	0	0	0	power,nimble:spirit,wisdom
3603	0	0	0	power,nimble:spirit,wisdom
3604	0	0	0	power,nimble:spirit,wisdom
3605	0	0	0	power,nimble:spirit,wisdom
3606	0	0	0	power,nimble:spirit,wisdom
3607	0	0	0	power,nimble:spirit,wisdom
