id	name	level	type	logicType	modelMotionId	iconId	bodyType	maxHitPoint	hitPoint	experience	maxMagicPoint	magicPoint	minForceAttack	maxForceAttack	minIFAttack	maxIFAttack	forceDefense	IFDefense	chanceToHit	chanceToDodge	IFResistance	expLevel	effectDisplayID	normalDropRate	questDropRate	eventPoint	boxId	clearPhySmite	clearSptSmite	clearPhySmiteParm	clearSptSmiteParm	clearNoDefHurt
1066000349	试炼恶魔84	6400	0	1	1161000020	0	0	2200000	2200000	900000000	0	0	0	0	170000	170000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000350	试炼恶魔85	6500	0	1	1161000014	0	0	2500000	2500000	1000000000	0	0	190000	190000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000351	试炼恶魔86	6600	0	1	1161000085	0	0	2800000	2800000	1200000000	0	0	0	0	210000	210000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000352	试炼恶魔87	6700	0	1	1161000043	0	0	3100000	3100000	1400000000	0	0	240000	240000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000353	试炼恶魔88	6800	0	1	1161000022	0	0	3400000	3400000	1600000000	0	0	0	0	270000	270000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000354	试炼恶魔89	6900	0	1	1161000087	0	0	3700000	3700000	1800000000	0	0	300000	300000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000355	试炼恶魔90	7000	0	1	1161000083	0	0	4000000	4000000	2000000000	0	0	0	0	330000	330000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000356	试炼恶魔91	7100	0	1	1161000017	0	0	4300000	4300000	2200000000	0	0	360000	360000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000357	试炼恶魔92	7200	0	1	1161000019	0	0	4600000	4600000	2400000000	0	0	0	0	400000	400000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000358	试炼恶魔93	7300	0	1	1161000083	0	0	4900000	4900000	2600000000	0	0	440000	440000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000359	试炼恶魔94	7400	0	1	1161000020	0	0	5300000	5300000	2800000000	0	0	0	0	480000	480000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000360	试炼恶魔95	7500	0	1	1161000019	0	0	5700000	5700000	3000000000	0	0	520000	520000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000361	试炼恶魔96	7600	0	1	1161000020	0	0	6100000	6100000	3200000000	0	0	0	0	580000	580000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000362	试炼恶魔97	7700	0	1	1161000083	0	0	6500000	6500000	3400000000	0	0	640000	640000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000363	试炼恶魔98	7800	0	1	1161000040	0	0	7000000	7000000	3600000000	0	0	0	0	700000	700000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000364	试炼恶魔99	7900	0	1	1161000083	0	0	7500000	7500000	3800000000	0	0	760000	760000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000365	试炼恶魔100	8000	0	1	1161000008	0	0	8000000	8000000	4000000000	0	0	0	0	820000	820000	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1066000366	试炼恶魔101	8100	0	1	1161000057	0	0	8500000	8500000	4200000000	0	0	900000	900000	0	0	3000	0	0	0	0	10000	0	16007	0	0	0	0	0	0	0	0
1061000450	水晶针筒怪(魔)	6050	1	1	1161000012	0	0	1680000	1680000	4275000	0	0	0	0	143659	143659	0	3000	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000451	水晶獠牙(物)	6100	1	1	1161000031	0	0	1699200	1699200	4290000	0	0	148139	148139	0	0	3000	0	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000452	水晶侵蚀怪(魔)	6150	1	1	1161000093	0	0	1718400	1718400	4305000	0	0	0	0	150019	150019	0	3000	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000453	水晶半兽人(物)	6200	1	1	1161000042	0	0	1737600	1737600	4320000	0	0	153199	153199	0	0	3000	0	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000454	水晶某男子(魔)	6250	1	1	1161000022	0	0	1754400	1754400	4335000	0	0	0	0	153784	153784	0	3000	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000455	水晶三娘(物)	6300	1	1	1161000004	0	0	1773600	1773600	4350000	0	0	154759	154759	0	0	3000	0	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000456	天空神偷(物)	6400	1	1	1161000006	0	0	2184000	2184000	4365000	0	0	186757	186757	0	0	3000	0	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000457	天空毒舌(魔)	6450	1	1	1161000031	0	0	2208960	2208960	4380000	0	0	0	0	192581	192581	0	3000	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000458	天空灵猫(物)	6500	1	1	1161000017	0	0	2233920	2233920	4395000	0	0	195025	195025	0	0	3000	0	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000459	天空小三(魔)	6550	1	1	1161000031	0	0	2258880	2258880	4410000	0	0	0	0	199159	199159	0	3000	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000460	天空赌王(物)	6600	1	1	1161000006	0	0	2280720	2280720	4425000	0	0	199919	199919	0	0	3000	0	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1061000461	天空博士(魔)	6650	1	1	1161000017	0	0	2305680	2305680	4440000	0	0	0	0	201188	201188	0	3000	0	0	0	10000	0	10405	0	2	0	0	0	0	0	0
1066000367	小公鸡1	1070	1	1	1161000026	0	0	1200	1200	7200000	0	0	90	90	0	0	3000	0	0	0	0	10000	0	16009	0	0	0	0	0	0	0	0
1066000368	小公鸡2	1175	1	1	1161000026	0	0	1800	1800	14400000	0	0	0	0	150	150	3000	0	0	0	0	10000	0	16009	0	0	0	0	0	0	0	0
1066000369	小公鸡3	1280	1	1	1161000026	0	0	2400	2400	21600000	0	0	210	210	0	0	3000	0	0	0	0	10000	0	16009	0	0	0	0	0	0	0	0
1066000370	小公鸡4	1490	1	1	1161000026	0	0	9000	9000	75000000	0	0	0	0	1300	1300	3000	0	0	0	0	10000	0	16009	0	0	0	0	0	0	0	0
1066000371	小公鸡5	1700	1	1	1161000026	0	0	38000	38000	52500000	0	0	3100	3100	0	0	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000372	小公鸡6	1910	1	1	1161000026	0	0	100000	100000	67500000	0	0	0	0	4600	4600	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000373	小公鸡7	2000	1	1	1161000026	0	0	130000	130000	84240000	0	0	5360	5360	0	0	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000374	小公鸡8	2140	1	1	1161000026	0	0	162000	162000	103680000	0	0	0	0	6560	6560	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000375	小公鸡9	2315	1	1	1161000026	0	0	202000	202000	147420000	0	0	7800	7800	0	0	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000376	小公鸡10	2455	1	1	1161000026	0	0	297000	297000	217080000	0	0	0	0	9450	9450	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000377	战斗鸡11	2630	2	1	1161000027	0	0	338000	338000	311040000	0	0	12880	12880	0	0	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000378	战斗鸡12	2770	1	1	1161000027	0	0	400000	400000	279720000	0	0	0	0	14625	14625	3000	0	0	0	0	10000	0	16010	0	0	0	0	0	0	0	0
1066000379	战斗鸡13	2945	0	1	1161000027	0	0	503000	503000	397440000	0	0	17013	17013	0	0	3000	0	0	0	0	10000	0	16011	0	0	0	0	0	0	0	0
1066000380	战斗鸡14	3050	0	1	1161000027	0	0	616000	616000	428490000	0	0	0	0	22032	22032	3000	0	0	0	0	10000	0	16011	0	0	0	0	0	0	0	0
1066000381	战斗鸡15	3200	0	1	1161000027	0	0	664000	664000	582187500	0	0	27667	27667	0	0	3000	0	0	0	0	10000	0	16012	0	0	0	0	0	0	0	0
1066000382	战斗鸡16	3350	4	1	1161000027	0	0	712000	712000	668351250	0	0	0	0	33981	33981	3000	0	0	0	0	10000	0	16012	0	0	0	0	0	0	0	0
1066000383	战斗鸡17	3500	4	1	1161000027	0	0	760000	760000	735885000	0	0	40996	40996	0	0	3000	0	0	0	0	10000	0	16012	0	0	0	0	0	0	0	0
1066000384	战斗鸡18	3650	1	1	1161000027	0	0	808000	808000	791775000	0	0	0	0	49080	49080	3000	0	0	0	0	10000	0	16012	0	0	0	0	0	0	0	0
1066000385	战斗鸡19	3800	3	1	1161000027	0	0	856000	856000	856980000	0	0	56000	56000	0	0	3000	0	0	0	0	10000	0	16012	0	0	0	0	0	0	0	0
1066000386	战斗鸡20	3950	5	1	1161000027	0	0	904000	904000	924048000	0	0	0	0	60000	60000	3000	0	0	0	0	10000	0	16012	0	0	0	0	0	0	0	0
1066000387	七福鸡21	4550	0	1	1161000098	0	0	1203800	1203800	1032500000	0	0	65000	65000	0	0	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000388	七福鸡22	4650	0	1	1161000098	0	0	1222000	1222000	1052500000	0	0	0	0	71000	71000	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000389	七福鸡23	4750	0	1	1161000098	0	0	1280500	1280500	1072500000	0	0	77000	77000	0	0	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000390	七福鸡24	4850	0	1	1161000098	0	0	1297400	1297400	1092500000	0	0	0	0	83000	83000	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000391	七福鸡25	4950	0	1	1161000098	0	0	1315600	1315600	1112500000	0	0	89000	89000	0	0	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000392	七福鸡26	5050	0	1	1161000098	0	0	1333800	1333800	1132500000	0	0	0	0	95000	95000	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000393	七福鸡27	5150	0	1	1161000098	0	0	1353300	1353300	1152500000	0	0	101000	101000	0	0	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000394	七福鸡28	5250	0	1	1161000098	0	0	1371500	1371500	1172500000	0	0	0	0	110000	110000	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000395	七福鸡29	5350	0	1	1161000098	0	0	1389700	1389700	1192500000	0	0	120000	120000	0	0	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000396	七福鸡30	6000	0	1	1161000098	0	0	1409200	1409200	1212500000	0	0	0	0	130000	130000	3000	0	0	0	0	10000	0	16013	0	0	0	0	0	0	0	0
1066000397	七福鸡31	6200	0	1	1161000098	0	0	1800000	1800000	1400000000	0	0	150000	150000	0	0	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000398	七福鸡32	6400	0	1	1161000098	0	0	2200000	2200000	1800000000	0	0	0	0	170000	170000	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000399	七福鸡33	6600	0	1	1161000098	0	0	2800000	2800000	2400000000	0	0	210000	210000	0	0	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000400	七福鸡34	6800	0	1	1161000098	0	0	3400000	3400000	3200000000	0	0	0	0	270000	270000	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000401	七福鸡35	7000	0	1	1161000098	0	0	4000000	4000000	4000000000	0	0	330000	330000	0	0	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000402	七福鸡36	7200	0	1	1161000098	0	0	4600000	4600000	4800000000	0	0	0	0	400000	400000	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000403	七福鸡37	7400	0	1	1161000098	0	0	5300000	5300000	5600000000	0	0	480000	480000	0	0	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000404	七福鸡38	7600	0	1	1161000098	0	0	6100000	6100000	6400000000	0	0	0	0	580000	580000	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000405	七福鸡39	7800	0	1	1161000098	0	0	7000000	7000000	7200000000	0	0	700000	700000	0	0	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000406	七福鸡40	8000	0	1	1161000098	0	0	8000000	8000000	8000000000	0	0	0	0	820000	820000	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1066000407	七福鸡41	8100	0	1	1161000098	0	0	8500000	8500000	8400000000	0	0	900000	900000	0	0	3000	0	0	0	0	10000	0	16014	0	0	0	0	0	0	0	0
1061000462	极速邪忍01（物）	2000	0	1	1161000102	0	0	631944	631944	286650	0	0	11286	11286	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000463	极速邪忍01（魔）	2000	0	1	1161000102	0	0	631944	631944	286650	0	0	0	0	11286	11286	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000464	极速邪忍02（物）	2000	0	1	1161000102	0	0	663541	663541	286650	0	0	11457	11457	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000465	极速邪忍02（魔）	2000	0	1	1161000102	0	0	663541	663541	286650	0	0	0	0	11457	11457	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000466	极速邪忍03（物）	2000	0	1	1161000102	0	0	695138	695138	286650	0	0	11628	11628	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000467	极速邪忍03（魔）	2000	0	1	1161000102	0	0	695138	695138	286650	0	0	0	0	11628	11628	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000468	极速邪忍04（物）	2000	0	1	1161000102	0	0	726736	726736	286650	0	0	11799	11799	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000469	极速邪忍04（魔）	2000	0	1	1161000102	0	0	726736	726736	286650	0	0	0	0	11799	11799	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000470	极速邪忍05（物）	2000	0	1	1161000102	0	0	758333	758333	286650	0	0	11970	11970	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000471	极速邪忍05（魔）	2000	0	1	1161000102	0	0	758333	758333	286650	0	0	0	0	11970	11970	3900	3900	0	0	0	10000	0	0	0	0	0	1800	1800	3000	3000	2000
1061000472	极速邪忍06（物）	2000	0	1	1161000102	0	0	789930	789930	286650	0	0	12141	12141	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2000	2000	4000	4000	4000
1061000473	极速邪忍06（魔）	2000	0	1	1161000102	0	0	789930	789930	286650	0	0	0	0	12141	12141	3900	3900	0	0	0	10000	0	0	0	0	0	2000	2000	4000	4000	4000
1061000474	极速邪忍07（物）	2000	0	1	1161000102	0	0	821528	821528	286650	0	0	12312	12312	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2200	2200	5000	5000	4000
1061000475	极速邪忍07（魔）	2000	0	1	1161000102	0	0	821528	821528	286650	0	0	0	0	12312	12312	3900	3900	0	0	0	10000	0	0	0	0	0	2200	2200	5000	5000	4000
1061000476	怪力女忍（魔）	2000	0	1	1163000038	0	0	6506500	6506500	1010880000	0	0	0	0	14984	14984	6000	6000	0	0	0	10000	0	18000	0	0	0	1800	1800	3000	3000	2000
1061000477	蛇忍（物）	2000	0	1	1163000037	0	0	7027020	7027020	1179360000	0	0	15211	15211	0	0	6000	6000	0	0	0	10000	0	18001	0	0	0	1800	1800	3000	3000	2000
1061000478	雷忍（魔）	2000	0	1	1163000036	0	0	7547540	7547540	1347840000	0	0	0	0	15439	15439	6000	6000	0	0	0	10000	0	18002	0	0	0	1800	1800	3000	3000	2000
1061000479	沙忍（物）	2000	0	1	1163000041	0	0	8068060	8068060	1516320000	0	0	15665	15665	0	0	6000	6000	0	0	0	10000	0	18003	0	0	0	1800	1800	3000	3000	2000
1061000480	晓之朱雀（魔）	2000	0	1	1163000039	0	0	8588580	8588580	1684800000	0	0	0	0	15892	15892	6000	6000	0	0	0	10000	0	18004	0	0	0	1800	1800	3000	3000	2000
1061000481	影光之战士（魔）	2000	0	2	1163000040	0	1	9109100	9109100	2106000000	0	0	0	0	16119	16119	6000	6000	0	0	0	10000	0	18005	0	0	0	2000	2000	4000	4000	4000
1061000482	真光之战士（魔）	2000	0	2	1163000040	0	1	9629620	9629620	2527200000	0	0	0	0	16347	16347	6000	6000	0	0	0	10000	0	18006	0	0	0	2200	2200	5000	5000	4000
1061000483	义骸01（物）	3000	0	1	1161000103	0	0	1650378	1650378	1513125	0	0	29591	29591	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000484	义骸01（魔）	3000	0	1	1161000103	0	0	1650378	1650378	1513125	0	0	0	0	29591	29591	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000485	义骸02（物）	3000	0	1	1161000103	0	0	1732898	1732898	1513125	0	0	30039	30039	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000486	义骸02（魔）	3000	0	1	1161000103	0	0	1732898	1732898	1513125	0	0	0	0	30039	30039	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000487	义骸03（物）	3000	0	1	1161000103	0	0	1815416	1815416	1513125	0	0	30488	30488	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000488	义骸03（魔）	3000	0	1	1161000103	0	0	1815416	1815416	1513125	0	0	0	0	30488	30488	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000489	义骸04（物）	3000	0	1	1161000103	0	0	1897935	1897935	1513125	0	0	30936	30936	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000490	义骸04（魔）	3000	0	1	1161000103	0	0	1897935	1897935	1513125	0	0	0	0	30936	30936	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000491	义骸05（物）	3000	0	1	1161000103	0	0	1980454	1980454	1513125	0	0	31384	31384	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000492	义骸05（魔）	3000	0	1	1161000103	0	0	1980454	1980454	1513125	0	0	0	0	31384	31384	3900	3900	0	0	0	10000	0	0	0	0	0	2100	2100	5000	5000	10000
1061000493	义骸06（物）	3000	0	1	1161000103	0	0	2062973	2062973	1513125	0	0	31832	31832	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2300	2300	6000	6000	20000
1061000494	义骸06（魔）	3000	0	1	1161000103	0	0	2062973	2062973	1513125	0	0	0	0	31832	31832	3900	3900	0	0	0	10000	0	0	0	0	0	2300	2300	6000	6000	20000
1061000495	义骸07（物）	3000	0	1	1161000103	0	0	2145491	2145491	1513125	0	0	32281	32281	0	0	3900	3900	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	20000
1061000496	义骸07（魔）	3000	0	1	1161000103	0	0	2145491	2145491	1513125	0	0	0	0	32281	32281	3900	3900	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	20000
1061000497	血之御姐（魔）	3000	0	1	1163000042	0	0	16343250	16343250	2116800000	0	0	0	0	34000	34000	6000	6000	0	0	0	10000	0	18007	0	0	0	2000	2000	5000	5000	10000
1061000498	松本（物）	3000	0	1	1163000043	0	0	17432800	17432800	2469600000	0	0	34516	34516	0	0	6000	6000	0	0	0	10000	0	18008	0	0	0	2000	2000	5000	5000	10000
1061000499	一护（魔）	3000	0	1	1163000044	0	0	18522350	18522350	2822400000	0	0	0	0	35031	35031	6000	6000	0	0	0	10000	0	18009	0	0	0	2000	2000	5000	5000	10000
1061000500	小乌（物）	3000	0	1	1163000045	0	0	19611900	19611900	3175200000	0	0	35546	35546	0	0	6000	6000	0	0	0	10000	0	18010	0	0	0	2000	2000	5000	5000	10000
1061000501	朽木（魔）	3000	0	1	1163000046	0	0	20701450	20701450	3528000000	0	0	0	0	36061	36061	6000	6000	0	0	0	10000	0	18011	0	0	0	2000	2000	5000	5000	10000
1061000502	影女武神（魔）	3000	0	2	1163000047	0	1	22880550	22880550	4410000000	0	0	0	0	36576	36576	6000	6000	0	0	0	10000	0	18012	0	0	0	2300	2300	6000	6000	20000
1061000503	真女武神（魔）	3000	0	2	1163000047	0	1	25059650	25059650	5292000000	0	0	0	0	37092	37092	6000	6000	0	0	0	10000	0	18013	0	0	0	2500	2500	7000	7000	20000
1061000504	变种邪忍01（物）	4000	0	1	1161000102	0	0	5720230	5720230	2126250	0	0	64130	64130	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000505	变种邪忍01（魔）	4000	0	1	1161000102	0	0	5720230	5720230	2126250	0	0	0	0	64130	64130	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000506	变种邪忍02（物）	4000	0	1	1161000102	0	0	6101578	6101578	2126250	0	0	65034	65034	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000507	变种邪忍02（魔）	4000	0	1	1161000102	0	0	6101578	6101578	2126250	0	0	0	0	65034	65034	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000508	变种邪忍03（物）	4000	0	1	1161000102	0	0	6482928	6482928	2126250	0	0	65937	65937	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000509	变种邪忍03（魔）	4000	0	1	1161000102	0	0	6482928	6482928	2126250	0	0	0	0	65937	65937	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000510	变种邪忍04（物）	4000	0	1	1161000102	0	0	6864275	6864275	2126250	0	0	66839	66839	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000511	变种邪忍04（魔）	4000	0	1	1161000102	0	0	6864275	6864275	2126250	0	0	0	0	66839	66839	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000512	变种邪忍05（物）	4000	0	1	1161000102	0	0	7245624	7245624	2126250	0	0	67744	67744	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000513	变种邪忍05（魔）	4000	0	1	1161000102	0	0	7245624	7245624	2126250	0	0	0	0	67744	67744	4050	4050	0	0	0	10000	0	0	0	0	0	2500	2500	7000	7000	50000
1061000514	变种邪忍06（物）	4000	0	1	1161000102	0	0	8008321	8008321	2126250	0	0	68647	68647	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2700	2700	8000	8000	100000
1061000515	变种邪忍06（魔）	4000	0	1	1161000102	0	0	8008321	8008321	2126250	0	0	0	0	68647	68647	4050	4050	0	0	0	10000	0	0	0	0	0	2700	2700	8000	8000	100000
1061000516	变种邪忍07（物）	4000	0	1	1161000102	0	0	8389669	8389669	2126250	0	0	69549	69549	0	0	4050	4050	0	0	0	10000	0	0	0	0	0	2900	2900	9000	9000	100000
1061000517	变种邪忍07（魔）	4000	0	1	1161000102	0	0	8389669	8389669	2126250	0	0	0	0	69549	69549	4050	4050	0	0	0	10000	0	0	0	0	0	2900	2900	9000	9000	100000
1061000518	影怪力女忍（魔）	4000	0	1	1163000038	0	0	37514988	37514988	3326400000	0	0	0	0	68206	68206	6400	6400	0	0	0	10000	0	18014	0	0	0	2500	2500	7000	7000	50000
1061000519	影蛇忍（物）	4000	0	1	1163000037	0	0	39658703	39658703	3880800000	0	0	69239	69239	0	0	6400	6400	0	0	0	10000	0	18015	0	0	0	2500	2500	7000	7000	50000
1061000520	影雷忍（魔）	4000	0	1	1163000036	0	0	41802415	41802415	4435200000	0	0	0	0	70272	70272	6400	6400	0	0	0	10000	0	18016	0	0	0	2500	2500	7000	7000	50000
1061000521	影沙忍（物）	4000	0	1	1163000041	0	0	43946129	43946129	4989600000	0	0	71305	71305	0	0	6400	6400	0	0	0	10000	0	18017	0	0	0	2500	2500	7000	7000	50000
1061000522	影晓之朱雀（魔）	4000	0	1	1163000039	0	0	46089843	46089843	5544000000	0	0	0	0	72339	72339	6400	6400	0	0	0	10000	0	18018	0	0	0	2500	2500	7000	7000	50000
1061000523	影暗之战士（魔）	4000	0	2	1163000048	0	1	52520983	52520983	6930000000	0	0	0	0	74922	74922	6400	6400	0	0	0	10000	0	18019	0	0	0	2700	2700	8000	8000	100000
1061000524	真暗之战士（魔）	4000	0	2	1163000048	0	1	56808410	56808410	8316000000	0	0	0	0	76472	76472	6400	6400	0	0	0	10000	0	18020	0	0	0	2900	2900	9000	9000	100000
1061000525	神之义骸01（物）	5000	0	1	1161000103	0	0	10475135	10475135	3735000	0	0	109128	109128	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000526	神之义骸01（魔）	5000	0	1	1161000103	0	0	10475135	10475135	3735000	0	0	0	0	109128	109128	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000527	神之义骸02（物）	5000	0	1	1161000103	0	0	11091319	11091319	3735000	0	0	111147	111147	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000528	神之义骸02（魔）	5000	0	1	1161000103	0	0	11091319	11091319	3735000	0	0	0	0	111147	111147	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000529	神之义骸03（物）	5000	0	1	1161000103	0	0	11707504	11707504	3735000	0	0	112692	112692	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000530	神之义骸03（魔）	5000	0	1	1161000103	0	0	11707504	11707504	3735000	0	0	0	0	112692	112692	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000531	神之义骸04（物）	5000	0	1	1161000103	0	0	12323688	12323688	3735000	0	0	114236	114236	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000532	神之义骸04（魔）	5000	0	1	1161000103	0	0	12323688	12323688	3735000	0	0	0	0	114236	114236	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000533	神之义骸05（物）	5000	0	1	1161000103	0	0	12939873	12939873	3735000	0	0	115778	115778	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000534	神之义骸05（魔）	5000	0	1	1161000103	0	0	12939873	12939873	3735000	0	0	0	0	115778	115778	4200	4200	0	0	0	10000	0	0	0	0	0	2900	3200	9000	9000	100000
1061000535	神之义骸06（物）	5000	0	1	1161000103	0	0	14172241	14172241	3735000	0	0	117322	117322	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	3100	3400	10000	10000	150000
1061000536	神之义骸06（魔）	5000	0	1	1161000103	0	0	14172241	14172241	3735000	0	0	0	0	117322	117322	4200	4200	0	0	0	10000	0	0	0	0	0	3100	3400	10000	10000	150000
1061000537	神之义骸07（物）	5000	0	1	1161000103	0	0	14788426	14788426	3735000	0	0	118866	118866	0	0	4200	4200	0	0	0	10000	0	0	0	0	0	3300	3600	11000	11000	150000
