id	name	monsterNames	monsters	rebirthTime	searchDelay	needGoodsId	needGoodsCount
680	Lv3340 神秘怪才(混)	神秘怪才(魔),神秘怪才(魔),神秘怪才(魔),神秘怪才(魔),神秘怪才(魔),黑魅牙影(物),黑魅牙影(物),黑魅牙影(物),黑魅牙影(物),黑魅牙影(物)	1061000343,1061000343,1061000343,1061000343,1061000343,1061000344,1061000344,1061000344,1061000344,1061000344	0	5000	0	1
681	Lv3370 白发老头(混)	白发老头(魔),白发老头(魔),白发老头(魔),白发老头(魔),白发老头(魔),游荡坏和尚(物),游荡坏和尚(物),游荡坏和尚(物),游荡坏和尚(物),游荡坏和尚(物)	1061000345,1061000345,1061000345,1061000345,1061000345,1061000346,1061000346,1061000346,1061000346,1061000346	0	5000	0	1
682	Lv3400 邪剑之灵(混)	邪剑之灵(魔),邪剑之灵(魔),邪剑之灵(魔),邪剑之灵(魔),邪剑之灵(魔),地煞灵影(物),地煞灵影(物),地煞灵影(物),地煞灵影(物),地煞灵影(物)	1061000347,1061000347,1061000347,1061000347,1061000347,1061000348,1061000348,1061000348,1061000348,1061000348	0	5000	0	1
683	Lv3430 落魄和尚(混)	落魄和尚(魔),落魄和尚(魔),落魄和尚(魔),落魄和尚(魔),落魄和尚(魔),妖影(物),妖影(物),妖影(物),妖影(物),妖影(物)	1061000349,1061000349,1061000349,1061000349,1061000349,1061000350,1061000350,1061000350,1061000350,1061000350	0	5000	0	1
684	Lv3460 游荡道士(混)	游荡道士(魔),游荡道士(魔),游荡道士(魔),游荡道士(魔),游荡道士(魔),厌世道鬼(物),厌世道鬼(物),厌世道鬼(物),厌世道鬼(物),厌世道鬼(物)	1061000351,1061000351,1061000351,1061000351,1061000351,1061000352,1061000352,1061000352,1061000352,1061000352	0	5000	0	1
685	★月玲珑(物)	月玲珑(物),疯癫博士(魔),持刀混混(物),搞笑赌徒(魔),癫狂教授(物),无良坏蛋(魔),邪恶达人(物)	1062000035,1061000337,1061000338,1061000339,1061000340,1061000341,1061000342	0	5000	0	1
686	※3500黑蝙蝠中队(混)	黑蝙蝠队长(魔),黑风舞女(物),黑心萝莉(物),黑蝙蝠特工(魔)	1063000051,1063000050,1063000052,1063000053	7200000	5000	0	1
687	Lv3520 水晶蝠(混)	水晶蝠(魔),水晶蝠(魔),水晶蝠(魔),水晶蝠(魔),水晶蝠(魔),水晶公鸡(物),水晶公鸡(物),水晶公鸡(物),水晶公鸡(物),水晶公鸡(物)	1061000353,1061000353,1061000353,1061000353,1061000353,1061000354,1061000354,1061000354,1061000354,1061000354	0	5000	0	1
688	Lv3550 水晶玫瑰(混)	水晶玫瑰(魔),水晶玫瑰(魔),水晶玫瑰(魔),水晶玫瑰(魔),水晶玫瑰(魔),水晶刺客(物),水晶刺客(物),水晶刺客(物),水晶刺客(物),水晶刺客(物)	1061000355,1061000355,1061000355,1061000355,1061000355,1061000356,1061000356,1061000356,1061000356,1061000356	0	5000	0	1
689	Lv3580 狂暴战鸡(混)	狂暴战鸡(魔),狂暴战鸡(魔),狂暴战鸡(魔),狂暴战鸡(魔),狂暴战鸡(魔),晶磷剑妖(物),晶磷剑妖(物),晶磷剑妖(物),晶磷剑妖(物),晶磷剑妖(物)	1061000357,1061000357,1061000357,1061000357,1061000357,1061000358,1061000358,1061000358,1061000358,1061000358	0	5000	0	1
690	Lv3610 晶磷蝙蝠(混)	晶磷蝙蝠(魔),晶磷蝙蝠(魔),晶磷蝙蝠(魔),晶磷蝙蝠(魔),晶磷蝙蝠(魔),晶磷鸡(物),晶磷鸡(物),晶磷鸡(物),晶磷鸡(物),晶磷鸡(物)	1061000359,1061000359,1061000359,1061000359,1061000359,1061000360,1061000360,1061000360,1061000360,1061000360	0	5000	0	1
691	Lv3640 晶磷杀手(混)	晶磷杀手(魔),晶磷杀手(魔),晶磷杀手(魔),晶磷杀手(魔),晶磷杀手(魔),晶磷魅精(物),晶磷魅精(物),晶磷魅精(物),晶磷魅精(物),晶磷魅精(物)	1061000361,1061000361,1061000361,1061000361,1061000361,1061000362,1061000362,1061000362,1061000362,1061000362	0	5000	0	1
692	Lv3670 晶磷蝠王(混)	晶磷蝠王(魔),晶磷蝠王(魔),晶磷蝠王(魔),晶磷蝠王(魔),晶磷蝠王(魔),晶磷女郎(物),晶磷女郎(物),晶磷女郎(物),晶磷女郎(物),晶磷女郎(物)	1061000363,1061000363,1061000363,1061000363,1061000363,1061000364,1061000364,1061000364,1061000364,1061000364	0	5000	0	1
693	Lv3700 晶磷妖孽(混)	晶磷妖孽(魔),晶磷妖孽(魔),晶磷妖孽(魔),晶磷妖孽(魔),晶磷妖孽(魔),晶化魔力蝠(物),晶化魔力蝠(物),晶化魔力蝠(物),晶化魔力蝠(物),晶化魔力蝠(物)	1061000365,1061000365,1061000365,1061000365,1061000365,1061000366,1061000366,1061000366,1061000366,1061000366	0	5000	0	1
694	Lv3730 晶化混力女(混)	晶化魔力女(魔),晶化魔力女(魔),晶化魔力女(魔),晶化魔力女(魔),晶化魔力女(魔),晶化魔力妖孽(物),晶化魔力妖孽(物),晶化魔力妖孽(物),晶化魔力妖孽(物),晶化魔力妖孽(物)	1061000367,1061000367,1061000367,1061000367,1061000367,1061000368,1061000368,1061000368,1061000368,1061000368	0	5000	0	1
695	Lv3760 晶化混力红眼蝠(混)	晶化魔力红眼蝠(魔),晶化魔力红眼蝠(魔),晶化魔力红眼蝠(魔),晶化魔力红眼蝠(魔),晶化魔力红眼蝠(魔),晶化魔力剑妖(物),晶化魔力剑妖(物),晶化魔力剑妖(物),晶化魔力剑妖(物),晶化魔力剑妖(物)	1061000369,1061000369,1061000369,1061000369,1061000369,1061000370,1061000370,1061000370,1061000370,1061000370	0	5000	0	1
696	★疯牛蹄螗(魔)	疯牛蹄螗(魔),水晶刺客(物),狂暴战鸡(魔),晶磷剑妖(物),晶磷蝙蝠(魔),晶磷鸡(物),晶磷杀手(魔)	1062000036,1061000356,1061000357,1061000358,1061000359,1061000360,1061000361	0	5000	0	1
697	Lv3820 傻呆暴力男(混)	傻呆暴力男(魔),傻呆暴力男(魔),傻呆暴力男(魔),傻呆暴力男(魔),傻呆暴力男(魔),狡猾魅惑女(物),狡猾魅惑女(物),狡猾魅惑女(物),狡猾魅惑女(物),狡猾魅惑女(物)	1061000371,1061000371,1061000371,1061000371,1061000371,1061000372,1061000372,1061000372,1061000372,1061000372	0	5000	0	1
698	Lv3850 碍眼小喽啰(混)	碍眼小喽啰(魔),碍眼小喽啰(魔),碍眼小喽啰(魔),碍眼小喽啰(魔),碍眼小喽啰(魔),疯癫暴力男(物),疯癫暴力男(物),疯癫暴力男(物),疯癫暴力男(物),疯癫暴力男(物)	1061000373,1061000373,1061000373,1061000373,1061000373,1061000374,1061000374,1061000374,1061000374,1061000374	0	5000	0	1
699	Lv3880 疯癫魅惑女(混)	疯癫魅惑女(魔),疯癫魅惑女(魔),疯癫魅惑女(魔),疯癫魅惑女(魔),疯癫魅惑女(魔),癫狂挥刀女(物),癫狂挥刀女(物),癫狂挥刀女(物),癫狂挥刀女(物),癫狂挥刀女(物)	1061000375,1061000375,1061000375,1061000375,1061000375,1061000376,1061000376,1061000376,1061000376,1061000376	0	5000	0	1
700	Lv3910 癫狂逃犯(混)	癫狂逃犯(魔),癫狂逃犯(魔),癫狂逃犯(魔),癫狂逃犯(魔),癫狂逃犯(魔),狠毒坏蛋女(物),狠毒坏蛋女(物),狠毒坏蛋女(物),狠毒坏蛋女(物),狠毒坏蛋女(物)	1061000377,1061000377,1061000377,1061000377,1061000377,1061000378,1061000378,1061000378,1061000378,1061000378	0	5000	0	1
701	Lv3940 狂暴控刀汉(混)	狂暴控刀汉(魔),狂暴控刀汉(魔),狂暴控刀汉(魔),狂暴控刀汉(魔),狂暴控刀汉(魔),魔化道人(物),魔化道人(物),魔化道人(物),魔化道人(物),魔化道人(物)	1061000379,1061000379,1061000379,1061000379,1061000379,1061000380,1061000380,1061000380,1061000380,1061000380	0	5000	0	1
702	Lv3970 狂暴疯牛(混)	狂暴疯牛(魔),狂暴疯牛(魔),狂暴疯牛(魔),狂暴疯牛(魔),狂暴疯牛(魔),炼狱女鬼(物),炼狱女鬼(物),炼狱女鬼(物),炼狱女鬼(物),炼狱女鬼(物)	1061000381,1061000381,1061000381,1061000381,1061000381,1061000382,1061000382,1061000382,1061000382,1061000382	0	5000	0	1
703	Lv4000 炼狱道士(混)	炼狱道士(魔),炼狱道士(魔),炼狱道士(魔),炼狱道士(魔),炼狱道士(魔),炼狱牛魔王(物),炼狱牛魔王(物),炼狱牛魔王(物),炼狱牛魔王(物),炼狱牛魔王(物)	1061000383,1061000383,1061000383,1061000383,1061000383,1061000384,1061000384,1061000384,1061000384,1061000384	0	5000	0	1
704	Lv4030 狂暴女刹(混)	狂暴女刹(魔),狂暴女刹(魔),狂暴女刹(魔),狂暴女刹(魔),狂暴女刹(魔),闪魔(物),闪魔(物),闪魔(物),闪魔(物),闪魔(物)	1061000385,1061000385,1061000385,1061000385,1061000385,1061000386,1061000386,1061000386,1061000386,1061000386	0	5000	0	1
705	Lv4060 魔化犀牛(混)	魔化犀牛(魔),魔化犀牛(魔),魔化犀牛(魔),魔化犀牛(魔),魔化犀牛(魔),深渊猛鬼(物),深渊猛鬼(物),深渊猛鬼(物),深渊猛鬼(物),深渊猛鬼(物)	1061000387,1061000387,1061000387,1061000387,1061000387,1061000388,1061000388,1061000388,1061000388,1061000388	0	5000	0	1
706	★深渊魔灵(物)	深渊魔灵(物),碍眼小喽啰(魔),疯癫暴力男(物),疯癫魅惑女(魔),癫狂挥刀女(物),癫狂逃犯(魔),狠毒坏蛋女(物)	1062000037,1061000373,1061000374,1061000375,1061000376,1061000377,1061000378	0	5000	0	1
707	※4100街霸卫队(混)	街头拳霸(物),街头绷带娘(魔),街头囧小强(物),街头女王(魔)	1063000054,1063000055,1063000056,1063000057	7200000	5000	0	1
708	Lv4120 海底守卫(混)	海底守卫(魔),海底守卫(魔),海底守卫(魔),海底守卫(魔),海底守卫(魔),海底疯子(物),海底疯子(物),海底疯子(物),海底疯子(物),海底疯子(物)	1061000389,1061000389,1061000389,1061000389,1061000389,1061000390,1061000390,1061000390,1061000390,1061000390	0	5000	0	1
709	Lv4150 海底男子(混)	海底男子(魔),海底男子(魔),海底男子(魔),海底男子(魔),海底男子(魔),海底刀客(物),海底刀客(物),海底刀客(物),海底刀客(物),海底刀客(物)	1061000391,1061000391,1061000391,1061000391,1061000391,1061000392,1061000392,1061000392,1061000392,1061000392	0	5000	0	1
710	Lv4180 海底金刚(混)	海底金刚(魔),海底金刚(魔),海底金刚(魔),海底金刚(魔),海底金刚(魔),海底勇士(物),海底勇士(物),海底勇士(物),海底勇士(物),海底勇士(物)	1061000393,1061000393,1061000393,1061000393,1061000393,1061000394,1061000394,1061000394,1061000394,1061000394	0	5000	0	1
711	Lv4210 海底流氓(混)	海底流氓(魔),海底流氓(魔),海底流氓(魔),海底流氓(魔),海底流氓(魔),海底打手(物),海底打手(物),海底打手(物),海底打手(物),海底打手(物)	1061000395,1061000395,1061000395,1061000395,1061000395,1061000396,1061000396,1061000396,1061000396,1061000396	0	5000	0	1
712	Lv4240 海底邪眼男(混)	海底邪眼男(魔),海底邪眼男(魔),海底邪眼男(魔),海底邪眼男(魔),海底邪眼男(魔),海底乞丐女(物),海底乞丐女(物),海底乞丐女(物),海底乞丐女(物),海底乞丐女(物)	1061000397,1061000397,1061000397,1061000397,1061000397,1061000398,1061000398,1061000398,1061000398,1061000398	0	5000	0	1
713	Lv4270 海底男乞丐(混)	海底男乞丐(魔),海底男乞丐(魔),海底男乞丐(魔),海底男乞丐(魔),海底男乞丐(魔),海底和尚(物),海底和尚(物),海底和尚(物),海底和尚(物),海底和尚(物)	1061000399,1061000399,1061000399,1061000399,1061000399,1061000400,1061000400,1061000400,1061000400,1061000400	0	5000	0	1
714	Lv4300 海底丐帮女(混)	海底丐帮女(魔),海底丐帮女(魔),海底丐帮女(魔)海底丐帮女(魔),海底丐帮女(魔),海底武痴(物),海底武痴(物),海底武痴(物),海底武痴(物),海底武痴(物)	1061000401,1061000401,1061000401,1061000401,1061000401,1061000402,1061000402,1061000402,1061000402,1061000402	0	5000	0	1
715	Lv4330 海底和尚(混)	海底和尚(魔),海底和尚(魔),海底和尚(魔),海底和尚(魔),海底和尚(魔),海底异形女(物),海底异形女(物),海底异形女(物),海底异形女(物),海底异形女(物)	1061000403,1061000403,1061000403,1061000403,1061000403,1061000404,1061000404,1061000404,1061000404,1061000404	0	5000	0	1
716	Lv4360 海底异形男(混)	海底异形男(魔),海底异形男(魔),海底异形男(魔),海底异形男(魔),海底异形男(魔),海底异形教主(物),海底异形教主(物),海底异形教主(物),海底异形教主(物),海底异形教主(物)	1061000405,1061000405,1061000405,1061000405,1061000405,1061000406,1061000406,1061000406,1061000406,1061000406	0	5000	0	1
717	★海底邪树(魔)	海底邪树(魔),海底男子(魔),海底刀客(物),海底金刚(魔),海底勇士(物),海底流氓(魔),海底打手(物)	1062000038,1061000391,1061000392,1061000393,1061000394,1061000395,1061000396	0	5000	0	1
718	Lv4420 森林霸匪(混)	森林霸匪(魔),森林霸匪(魔),森林霸匪(魔),森林霸匪(魔),森林霸匪(魔),森林无赖(物),森林无赖(物),森林无赖(物),森林无赖(物),森林无赖(物)	1061000407,1061000407,1061000407,1061000407,1061000407,1061000408,1061000408,1061000408,1061000408,1061000408	0	5000	0	1
719	Lv4450 森林博士(混)	森林博士(魔),森林博士(魔),森林博士(魔),森林博士(魔),森林博士(魔),森林混混(物),森林混混(物),森林混混(物),森林混混(物),森林混混(物)	1061000409,1061000409,1061000409,1061000409,1061000409,1061000410,1061000410,1061000410,1061000410,1061000410	0	5000	0	1
720	Lv4480 森林赌徒(混)	森林赌徒(魔),森林赌徒(魔),森林赌徒(魔),森林赌徒(魔),森林赌徒(魔),森林教授(物),森林教授(物),森林教授(物),森林教授(物),森林教授(物)	1061000411,1061000411,1061000411,1061000411,1061000411,1061000412,1061000412,1061000412,1061000412,1061000412	0	5000	0	1
721	Lv4510 森林坏蛋(混)	森林坏蛋(魔),森林坏蛋(魔),森林坏蛋(魔),森林坏蛋(魔),森林坏蛋(魔),森林达人(物),森林达人(物),森林达人(物),森林达人(物),森林达人(物)	1061000413,1061000413,1061000413,1061000413,1061000413,1061000414,1061000414,1061000414,1061000414,1061000414	0	5000	0	1
722	Lv4540 森林怪才(混)	森林怪才(魔),森林怪才(魔),森林怪才(魔),森林怪才(魔),森林怪才(魔),森林黑魅(物),森林黑魅(物),森林黑魅(物),森林黑魅(物),森林黑魅(物)	1061000415,1061000415,1061000415,1061000415,1061000415,1061000416,1061000416,1061000416,1061000416,1061000416	0	5000	0	1
723	Lv4570 森林老头(混)	森林老头(魔),森林老头(魔),森林老头(魔),森林老头(魔),森林老头(魔),森林坏和尚(物),森林坏和尚(物),森林坏和尚(物),森林坏和尚(物),森林坏和尚(物)	1061000417,1061000417,1061000417,1061000417,1061000417,1061000418,1061000418,1061000418,1061000418,1061000418	0	5000	0	1
724	Lv4600 森林之灵(混)	森林之灵(魔),森林之灵(魔),森林之灵(魔),森林之灵(魔),森林之灵(魔),森林灵影(物),森林灵影(物),森林灵影(物),森林灵影(物),森林灵影(物)	1061000419,1061000419,1061000419,1061000419,1061000419,1061000420,1061000420,1061000420,1061000420,1061000420	0	5000	0	1
725	Lv4630 森林落魄和尚(混)	森林落魄和尚(魔),森林落魄和尚(魔),森林落魄和尚(魔),森林落魄和尚(魔),森林落魄和尚(魔),森林妖影(物),森林妖影(物),森林妖影(物),森林妖影(物),森林妖影(物)	1061000421,1061000421,1061000421,1061000421,1061000421,1061000422,1061000422,1061000422,1061000422,1061000422	0	5000	0	1
726	Lv4660 森林游荡道士(混)	森林游荡道士(魔),森林游荡道士(魔),森林游荡道士(魔),森林游荡道士(魔),森林游荡道士(魔),森林厌世鬼(物),森林厌世鬼(物),森林厌世鬼(物),森林厌世鬼(物),森林厌世鬼(物)	1061000423,1061000423,1061000423,1061000423,1061000423,1061000424,1061000424,1061000424,1061000424,1061000424	0	5000	0	1
727	★森林预言者(物)	森林预言者(物),森林博士(魔),森林混混(物),森林赌徒(魔),森林教授(物),森林坏蛋(魔),森林达人(物)	1062000039,1061000409,1061000410,1061000411,1061000412,1061000413,1061000414	0	5000	0	1
728	※4700绝世战队(混)	绝世月亮战士(物),绝世小姐(魔),绝世魅魔(物),绝世娜娜(魔)	1063000058,1063000059,1063000060,1063000061	7200000	5000	0	1
729	※3500狱·黑蝙蝠中队(混)	狱·黑风舞女(物),狱·黑蝙蝠队长(魔),狱·黑心萝莉(物),狱·黑蝙蝠特工(魔)	1066000150,1066000151,1066000152,1066000153	0	5000	0	1
730	※4100狱·街霸卫队(混)	狱·街头拳霸(物),狱·街头绷带娘(魔),狱·街头囧小强(物),狱·街头女王(魔)	1066000154,1066000155,1066000156,1066000157	0	5000	0	1
731	※4700狱·绝世战队(混)	狱·绝世月亮战士(物),狱·绝世小姐(魔),狱·绝世魅魔(物),狱·绝世娜娜(魔)	1066000158,1066000159,1066000160,1066000161	0	5000	0	1
732	试炼魔101	试炼魔101,试炼魔101,试炼魔102,试炼魔102	1066000162,1066000162,1066000163,1066000163	0	5000	0	1
733	试炼魔102	试炼魔102,试炼魔102,试炼魔103,试炼魔103	1066000163,1066000163,1066000164,1066000164	0	5000	0	1
734	试炼魔103	试炼魔103,试炼魔103,试炼魔104,试炼魔104	1066000164,1066000164,1066000165,1066000165	0	5000	0	1
735	试炼魔104	试炼魔104,试炼魔104,试炼魔105,试炼魔105	1066000165,1066000165,1066000166,1066000166	0	5000	0	1
736	试炼魔105	试炼魔105,试炼魔105,试炼魔106,试炼魔106	1066000166,1066000166,1066000167,1066000167	0	5000	0	1
737	试炼魔106	试炼魔106,试炼魔106,试炼魔107,试炼魔107	1066000167,1066000167,1066000168,1066000168	0	5000	0	1
738	试炼魔107	试炼魔107,试炼魔107,试炼魔108,试炼魔108	1066000168,1066000168,1066000169,1066000169	0	5000	0	1
739	试炼魔108	试炼魔108,试炼魔108,试炼魔109,试炼魔109	1066000169,1066000169,1066000170,1066000170	0	5000	0	1
740	试炼魔109	试炼魔109,试炼魔109,试炼魔110,试炼魔110	1066000170,1066000170,1066000171,1066000171	0	5000	0	1
741	试炼魔110	试炼魔110,试炼魔110,试炼魔111,试炼魔111	1066000171,1066000171,1066000172,1066000172	0	5000	0	1
742	试炼魔111	试炼魔111,试炼魔111,试炼魔112,试炼魔112	1066000172,1066000172,1066000173,1066000173	0	5000	0	1
743	试炼魔112	试炼魔112,试炼魔112,试炼魔113,试炼魔113	1066000173,1066000173,1066000174,1066000174	0	5000	0	1
744	试炼魔113	试炼魔113,试炼魔113,试炼魔114,试炼魔114	1066000174,1066000174,1066000175,1066000175	0	5000	0	1
745	试炼魔114	试炼魔114,试炼魔114,试炼魔115,试炼魔115	1066000175,1066000175,1066000176,1066000176	0	5000	0	1
746	试炼魔115	试炼魔115,试炼魔115,试炼魔116,试炼魔116	1066000176,1066000176,1066000177,1066000177	0	5000	0	1
747	试炼魔116	试炼魔116,试炼魔116,试炼魔117,试炼魔117	1066000177,1066000177,1066000178,1066000178	0	5000	0	1
748	试炼魔117	试炼魔117,试炼魔117,试炼魔118,试炼魔118	1066000178,1066000178,1066000179,1066000179	0	5000	0	1
749	试炼魔118	试炼魔118,试炼魔118,试炼魔119,试炼魔119	1066000179,1066000179,1066000180,1066000180	0	5000	0	1
750	试炼魔119	试炼魔119,试炼魔119,试炼魔120,试炼魔120	1066000180,1066000180,1066000181,1066000181	0	5000	0	1
751	试炼魔120	试炼魔120,试炼魔120,试炼魔120,试炼魔120	1066000181,1066000181,1066000181,1066000181	0	5000	0	1
752	※5300 至尊影分身(混)	至尊影分身(物),至尊影分身(物),至尊影分身(魔),至尊影分身(魔)	1063000062,1063000062,1063000063,1063000063	7200000	5000	0	1
753	Lv4750 水晶荷叶球(混)	水晶月亮使者(魔),水晶月亮使者(魔),水晶月亮使者(魔),水晶月亮使者(魔),水晶月亮使者(魔),水晶兔(物),水晶兔(物),水晶兔(物),水晶兔(物),水晶兔(物)	1061000425,1061000425,1061000425,1061000425,1061000425,1061000426,1061000426,1061000426,1061000426,1061000426	0	5000	0	1
754	Lv4800 水晶兔(混)	水晶兔(物),水晶兔(物),水晶兔(物),水晶兔(物),水晶兔(物),水晶精灵(魔),水晶精灵(魔),水晶精灵(魔),水晶精灵(魔),水晶精灵(魔)	1061000426,1061000426,1061000426,1061000426,1061000426,1061000427,1061000427,1061000427,1061000427,1061000427	0	5000	0	1
755	Lv4850 水晶精灵(混)	水晶精灵(魔),水晶精灵(魔),水晶精灵(魔),水晶精灵(魔),水晶精灵(魔),强化水晶球(物),强化水晶球(物),强化水晶球(物),强化水晶球(物),强化水晶球(物)	1061000427,1061000427,1061000427,1061000427,1061000427,1061000428,1061000428,1061000428,1061000428,1061000428	0	5000	0	1
756	Lv4900 强化水晶球(混)	强化水晶球(物),强化水晶球(物),强化水晶球(物),强化水晶球(物),强化水晶球(物),强化水晶兔(魔),强化水晶兔(魔),强化水晶兔(魔),强化水晶兔(魔),强化水晶兔(魔)	1061000428,1061000428,1061000428,1061000428,1061000428,1061000429,1061000429,1061000429,1061000429,1061000429	0	5000	0	1
757	Lv4950 强化水晶兔(混)	强化水晶兔(魔),强化水晶兔(魔),强化水晶兔(魔),强化水晶兔(魔),强化水晶兔(魔),强化水晶精灵(物),强化水晶精灵(物),强化水晶精灵(物),强化水晶精灵(物),强化水晶精灵(物)	1061000429,1061000429,1061000429,1061000429,1061000429,1061000430,1061000430,1061000430,1061000430,1061000430	0	5000	0	1
758	★ 水晶卡哇伊（魔）	水晶卡哇伊,水晶月亮使者(魔),水晶兔(物),水晶精灵(魔),强化水晶球(物),强化水晶兔(魔),强化水晶精灵(物)	1062000040,1061000425,1061000426,1061000427,1061000428,1061000429,1061000430	0	5000	0	1
759	Lv5050 天空杀手(混)	天空杀手(物),天空杀手(物),天空杀手(物),天空杀手(物),天空杀手(物),天空毒牙(魔),天空毒牙(魔),天空毒牙(魔),天空毒牙(魔),天空毒牙(魔)	1061000431,1061000431,1061000431,1061000431,1061000431,1061000432,1061000432,1061000432,1061000432,1061000432	0	5000	0	1
760	Lv5100 天空毒牙(混)	天空毒牙(魔),天空毒牙(魔),天空毒牙(魔),天空毒牙(魔),天空毒牙(魔),天空小猫(物),天空小猫(物),天空小猫(物),天空小猫(物),天空小猫(物)	1061000432,1061000432,1061000432,1061000432,1061000432,1061000433,1061000433,1061000433,1061000433,1061000433	0	5000	0	1
761	Lv5150 天空小猫(混)	天空小猫(物),天空小猫(物),天空小猫(物),天空小猫(物),天空小猫(物),天空蝙蝠(魔),天空蝙蝠(魔),天空蝙蝠(魔),天空蝙蝠(魔),天空蝙蝠(魔)	1061000433,1061000433,1061000433,1061000433,1061000433,1061000434,1061000434,1061000434,1061000434,1061000434	0	5000	0	1
762	Lv5200 天空蝙蝠(混)	天空蝙蝠(魔),天空蝙蝠(魔),天空蝙蝠(魔),天空蝙蝠(魔),天空蝙蝠(魔),天空小妖(物),天空小妖(物),天空小妖(物),天空小妖(物),天空小妖(物)	1061000434,1061000434,1061000434,1061000434,1061000434,1061000435,1061000435,1061000435,1061000435,1061000435	0	5000	0	1
763	Lv5250 天空小妖(混)	天空小妖(物),天空小妖(物),天空小妖(物),天空小妖(物),天空小妖(物),天空猫咪(魔),天空猫咪(魔),天空猫咪(魔),天空猫咪(魔),天空猫咪(魔)	1061000435,1061000435,1061000435,1061000435,1061000435,1061000436,1061000436,1061000436,1061000436,1061000436	0	5000	0	1
764	★ 天空月亮使者(物)	天空月亮使者(物),天空杀手(物),天空毒牙(魔),天空小猫(物),天空蝙蝠(魔), 天空小妖(物),天空猫咪(魔)	1062000041,1061000431,1061000432,1061000433,1061000434,1061000435,1061000436	0	5000	0	1
765	※5300 真血色十字军(混)	真血色战警(物),真血色小强(魔),真血色拳王(物),真血色蝙蝠(魔),真血色小姐(魔)	1063000064,1063000065,1063000066,1063000067,1063000068	7200000	5000	0	1
766	Lv5350 海底凶猛守卫(混)	海底凶猛守卫(魔),海底凶猛守卫(魔),海底凶猛守卫(魔),海底凶猛守卫(魔),海底凶猛守卫(魔),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物)	1061000437,1061000437,1061000437,1061000437,1061000437,1061000438,1061000438,1061000438,1061000438,1061000438	0	5000	0	1
767	Lv5400 海底无敌疯子(混)	海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底凶猛守卫(魔),海底凶猛守卫(魔),海底凶猛守卫(魔),海底凶猛守卫(魔),海底凶猛守卫(魔)	1061000438,1061000438,1061000438,1061000438,1061000438,1061000437,1061000437,1061000437,1061000437,1061000437	0	5000	0	1
768	Lv5450 海底猛男子(混)	海底猛男子(魔),海底猛男子(魔),海底猛男子(魔),海底猛男子(魔),海底猛男子(魔),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物),海底无敌疯子(物)	1061000439,1061000439,1061000439,1061000439,1061000439,1061000438,1061000438,1061000438,1061000438,1061000438	0	5000	0	1
769	Lv5500 海底狂刀客(混)	海底狂刀客(物),海底狂刀客(物),海底狂刀客(物),海底狂刀客(物),海底狂刀客(物),海底猛男子(魔),海底猛男子(魔),海底猛男子(魔),海底猛男子(魔),海底猛男子(魔)	1061000440,1061000440,1061000440,1061000440,1061000440,1061000439,1061000439,1061000439,1061000439,1061000439	0	5000	0	1
770	Lv5550 海底怒金刚(混)	海底怒金刚(魔),海底怒金刚(魔),海底怒金刚(魔),海底怒金刚(魔),海底怒金刚(魔),海底狂刀客(物),海底狂刀客(物),海底狂刀客(物),海底狂刀客(物),海底狂刀客(物)	1061000441,1061000441,1061000441,1061000441,1061000441,1061000440,1061000440,1061000440,1061000440,1061000440	0	5000	0	1
771	Lv5600 海底赤胆勇士(混)	海底赤胆勇士(物),海底赤胆勇士(物),海底赤胆勇士(物),海底赤胆勇士(物),海底赤胆勇士(物),海底怒金刚(魔),海底怒金刚(魔),海底怒金刚(魔),海底怒金刚(魔),海底怒金刚(魔)	1061000442,1061000442,1061000442,1061000442,1061000442,1061000441,1061000441,1061000441,1061000441,1061000441	0	5000	0	1
772	★ 海底邪恶珊瑚(魔)	海底邪恶珊瑚(魔),海底赤胆勇士(物),海底怒金刚(魔),海底狂刀客(物),海底猛男子(魔),海底无敌疯子(物),海底凶猛守卫(魔)	1062000042,1061000442,1061000441,1061000440,1061000439,1061000438,1061000437	0	5000	0	1
773	※6000 短路汽车人军团(混)	短路大黄蜂(物),短路的拳王(物),短路战警(物),短路黑蝙蝠(魔),短路小强(魔),短路绷带娘(魔)	1063000069,1063000070,1063000071,1063000072,1063000073,1063000074	7200000	5000	0	1
952	※7000 纯哥教信徒(混)	纯哥教主(魔),纯哥信徒·马(魔),纯哥信徒·牛(魔),纯哥信徒·猫(物),纯哥信徒·猴(物),纯哥信徒·猪(物)	1063000076,1063000077,1063000078,1063000079,1063000080,1063000081	600000	5000	0	1
831	Lv5650 森林之妖(混)	森林之妖(魔),森林之妖(魔),森林之妖(魔),森林之妖(魔),森林之妖(魔),森林妖影(物),森林妖影(物),森林妖影(物),森林妖影(物),森林妖影(物)	1061000443,1061000443,1061000443,1061000443,1061000443,1061000444,1061000444,1061000444,1061000444,1061000444	0	5000	0	1
