id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	effect	useObject	propCDTime	hatred	skillId	expTimes	expMult	chatType	extLife	extMagic	addMoney	expPoint	intPoint	petId	dropId	gemAtt	isDel
1042130101	致命泡泡棉	0	4	1142000013	1	1	12000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042130201	致命丝袜	0	4	1142000023	1	1	12000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042130301	发光体面具	0	4	1142000033	1	1	12000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042130401	致命鹅卵石	0	4	1142000043	1	1	12000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042140101	黑衣泡泡棉	0	4	1142000014	1	1	13000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042140201	黑衣丝袜	0	4	1142000024	1	1	13000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042140301	风行者面具	0	4	1142000034	1	1	13000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042140401	黑衣鹅卵石	0	4	1142000044	1	1	13000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042150101	终极泡泡棉	0	4	1142000014	1	1	14000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042150201	终极丝袜	0	4	1142000024	1	1	14000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042150301	牛魔王面具	0	4	1142000034	1	1	14000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042150401	终极鹅卵石	0	4	1142000044	1	1	14000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042160101	参天泡泡棉	0	4	1142000014	1	1	15000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042160201	参天丝袜	0	4	1142000024	1	1	15000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042160301	邪树面具	0	4	1142000034	1	1	15000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042160401	参天鹅卵石	0	4	1142000044	1	1	15000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042170101	变身泡泡棉	0	4	1142000014	1	1	16000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042170201	变身丝袜	0	4	1142000024	1	1	16000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042170301	卡哇伊面具	0	4	1142000034	1	1	16000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042170401	变身鹅卵石	0	4	1142000044	1	1	16000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042180101	心灵泡泡棉	0	4	1142000045	1	1	17000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042180201	心灵丝袜	0	4	1142000046	1	1	17000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042180301	操控着面具	0	4	1142000047	1	1	17000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042180401	心灵鹅卵石	0	4	1142000050	1	1	17000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042190101	假面泡泡棉	0	4	1142000045	1	1	18000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042190201	假面丝袜	0	4	1142000046	1	1	18000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042190301	魔导士面具	0	4	1142000047	1	1	18000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042190401	假面鹅卵石	0	4	1142000050	1	1	18000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042010601	篮球行者之星	0	4	1142000052	1	1	10000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042020601	足球行者之星	0	4	1142000052	1	1	12000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042030601	夺命监视者之星	0	4	1142000048	1	1	14000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042040601	刻薄监视者之星	0	4	1142000048	1	1	16000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042050601	暴怒监视者之星	0	4	1142000048	1	1	18000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042060601	致命天使之星	0	4	1142000047	1	1	20000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042070601	红衣判决者之星	0	4	1142000046	1	1	22000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042080601	冷酷判决者之星	0	4	1142000047	1	1	24000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042090601	残暴判决者之星	0	4	1142000047	1	1	26000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042100601	蝙蝠判决者之星	0	4	1142000045	1	1	28000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042110601	幻影萝莉之星	0	4	1142000047	1	1	30000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042120601	幻影战警之星	0	4	1142000045	1	1	32000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042130601	幻影拳王之星	0	4	1142000050	1	1	34000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042140601	幻影绷带萝莉之星	0	4	1142000053	1	1	36000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042150601	幻影月亮战士之星	0	4	1142000049	1	1	38000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042160601	小强阴暗体之星	0	4	1142000045	1	1	40000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042170601	功夫妹阴暗体之星	0	4	1142000047	1	1	42000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042180601	美丽幻象之星	0	4	1142000050	1	1	44000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042190601	魅魔幻象之星	0	4	1142000049	1	1	46000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1045000229	奇妙精华	0	4	1143010203	1	1	60000	0	0	999	0	兑换宝石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042010102	奇妙宝石	0	4	1145001015	1	1	20000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042010103	奇妙之心	0	4	1142040701	1	1	40000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042010104	奇妙水晶	0	4	1142040601	1	1	100000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042010105	王国之心	0	4	1142010105	1	1	200000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042010106	王国之心碎片	0	4	1142010106	1	1	50000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200101	素材之星·天上	0	4	1142200101	2	2	50000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200201	素材之星·天下	0	4	1142200201	2	2	70000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200301	素材之星·天地	0	4	1142200301	3	3	90000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200401	素材之星·无双	0	4	1142200401	3	3	100000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042200402	真·无双碎片	0	4	1142200402	3	3	1800000	0	0	999	2	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042200403	真·无双	0	4	1142200403	3	3	0	2	0	999	2	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042200404	影·无双碎片	0	4	1142200402	3	3	1800000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042200501	运动二人组之星	0	4	1142200501	1	1	44000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200601	怪医小分队之星	0	4	1142200601	1	1	44000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200701	超级双飞燕之星	0	4	1142200701	1	1	46000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200801	破军男女之星	0	4	1142200801	1	1	46000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042200901	月亮丽人之星	0	4	1142200901	1	1	50000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201001	战斗行家之星	0	4	1142201001	1	1	50000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201101	血色十字军之星	0	4	1142201101	1	1	52000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201201	鬼泣组合之星	0	4	1143010112	1	1	52000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201301	靓女三人组之星	0	4	1142200501	1	1	56000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201401	传奇至尊之星	0	4	1142200601	1	1	56000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201501	缤纷幻队之星	0	4	1142200701	1	1	58000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201601	异能战队之星	0	4	1142200801	1	1	58000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201701	黑蝙蝠中队之星	0	4	1142200901	1	1	60000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201801	街霸卫队之星	0	4	1142201001	1	1	60000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042201901	绝世战队之星	0	4	1142200501	1	1	65000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042202001	影分身之星	0	4	1142200601	1	1	65000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042202101	真十字军之星	0	4	1142200701	1	1	65000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042202201	汽车人之星	0	4	1142200801	1	1	70000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000002	刁蛮神女粮票	0	4	1142000051	1	1	1000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000003	混沌神怪粮票	0	4	1142000051	1	1	2000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000004	血红妖姬粮票	0	4	1142000051	1	1	3000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000005	嗜睡地精王粮票	0	4	1142000051	1	1	4000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000006	千年蛇妖邮票	0	4	1142000052	1	1	5000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000007	嗜血古藤怪邮票	0	4	1142000052	1	1	6000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000008	炫丽女魔头邮票	0	4	1142000052	1	1	7000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000009	神秘鞭女王邮票	0	4	1142000052	1	1	8000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000010	罪恶金蝙蝠饭卡	0	4	1142000053	1	1	9000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000011	天剑女侠饭卡	0	4	1142000053	1	1	10000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000012	地狱夺命狂饭卡	0	4	1142000053	1	1	11000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000013	致命发光体饭卡	0	4	1142000053	1	1	12000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000014	黑衣风行者信用卡	0	4	1142000054	1	1	13000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000015	终极牛魔王信用卡	0	4	1142000054	1	1	14000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000016	参天邪树信用卡	0	4	1142000054	1	1	15000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000017	变身卡哇伊信用卡	0	4	1142000054	1	1	16000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000018	心灵操控者金卡	0	4	1142000049	1	1	17000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1042000019	假面魔导士金卡	0	4	1142000049	1	1	18000	0	0	999	0	合成材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010201	“第二份材料”	0	3	1143010102	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010103	乞讨饭碗	0	3	1143010103	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010101	“第一份材料”	0	3	1143010104	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010105	YY的好东西	0	3	1143010105	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010106	YY的好东西	0	3	1143010106	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010108	YY幻想抑制剂	0	3	1143010108	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010109	囧字牌	0	3	1143010109	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010117	花名册	0	3	1143010110	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010111	身份证	0	3	1143010110	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010113	金饭碗	0	3	1143010113	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010114	小蛇胆	0	3	1143010114	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010118	破烂袈裟	0	3	1143010116	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010209	小蝙蝠翅膀	0	3	1143010201	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010203	蟒蛇皮	0	3	1143010202	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010210	槐树精华	0	3	1143010114	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010204	苦蛇胆	0	3	1143010203	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010205	金鞭	0	3	1143010204	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010206	白丝	0	3	1143010205	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010211	白纱	0	3	1143010205	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010207	犀牛角	0	3	1143010206	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1043010208	槐树妖之心	0	3	1143010207	0	0	0	0	0	40	2	任务材料	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1045000001	一百点宠物经验包	0	13	1145000080	0	0	500	0	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	1
1045000002	两百点宠物经验包	0	13	1145000080	0	0	1000	0	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	1
1045000003	三百点宠物经验包	0	13	1145000080	1	1	0	3	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	1
1045000004	四百点宠物经验包	0	13	1145000081	1	1	0	8	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	1
1045000178	一千点宠物经验包	0	13	1145000080	1	1	0	14	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	1
1045000179	两千点宠物经验包	0	13	1145000081	1	1	0	21	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	1
1045000231	四千点宠物经验包	0	13	1145000081	1	1	0	35	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	1
1045000232	六千点宠物经验包	0	13	1145000081	1	1	0	49	0	99	2	宠物经验道具	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	1
1045000005	一百点宠物玩具	0	13	1145000077	0	0	500	0	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	1
1045000077	两百点宠物玩具	0	13	1145000078	0	0	1000	0	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	1
1045000078	三百点宠物玩具	0	13	1145000079	1	1	0	3	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	1
1045000079	四百点宠物玩具	0	13	1145000078	1	1	0	8	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	1
1045000180	一千点宠物玩具	0	13	1145000079	1	1	0	14	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	1
1045000181	两千点宠物玩具	0	13	1145000078	1	1	0	21	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	1
1045000233	四千点宠物玩具	0	13	1145000078	1	1	0	35	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	1
1045000234	六千点宠物玩具	0	13	1145000078	1	1	0	49	0	99	2	宠物亲密度道具	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	1
1045000048	十万点经验包	0	11	1145000005	0	0	100	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	1
1045000121	二十万点经验包	0	11	1145000005	0	0	200	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	0	1
1045000049	四十万点经验包	0	11	1145000005	1	1	400	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	400000	0	0	0	0	1
1045000050	六十万点经验包	0	11	1145000006	1	1	600	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	600000	0	0	0	0	1
1045000058	八十万点经验包	0	11	1145000006	1	1	800	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	800000	0	0	0	0	1
1045000059	一百万点经验包	0	11	1145000007	1	1	1000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	1000000	0	0	0	0	1
1045000060	三十万点经验包	0	11	1145000007	0	0	300	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	300000	0	0	0	0	1
1045000061	五千万点经验包	0	11	1145000008	2	2	50000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	50000000	0	0	0	0	1
1045000062	一亿点经验包	0	11	1145000008	2	2	100000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	100000000	0	0	0	0	1
1045000063	一亿五千万点经验包	0	11	1145000009	2	2	150000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	150000000	0	0	0	0	1
1045000064	两亿点经验包	0	11	1145000009	2	2	200000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	200000000	0	0	0	0	1
1045000187	五百万点经验包	0	11	1145000009	2	2	5000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	5000000	0	0	0	0	1
1045000188	一千万点经验包	0	11	1145000009	2	2	10000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	10000000	0	0	0	0	1
1045000189	一千五百万点经验包	0	11	1145000009	2	2	15000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	15000000	0	0	0	0	1
1045000190	两千万点经验包	0	11	1145000009	2	2	20000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	20000000	0	0	0	0	1
1045000191	两千五百万点经验包	0	11	1145000009	2	2	25000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	25000000	0	0	0	0	1
1045000192	三千万点经验包	0	11	1145000009	2	2	30000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	30000000	0	0	0	0	1
1045000193	三千五百万点经验包	0	11	1145000009	2	2	35000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	35000000	0	0	0	0	1
1045000194	四千万点经验包	0	11	1145000009	2	2	40000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	40000000	0	0	0	0	1
1045000195	四千五百万点经验包	0	11	1145000009	2	2	45000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	45000000	0	0	0	0	1
1045000196	五千五百万点经验包	0	11	1145000009	2	2	55000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	55000000	0	0	0	0	1
1045000197	六千万点经验包	0	11	1145000009	2	2	60000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	60000000	0	0	0	0	1
1045000198	六千五百万点经验包	0	11	1145000009	2	2	65000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	65000000	0	0	0	0	1
1045000199	七千万点经验包	0	11	1145000009	2	2	70000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	70000000	0	0	0	0	1
1045000200	七千五百万点经验包	0	11	1145000009	2	2	75000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	75000000	0	0	0	0	1
1045000201	八千万点经验包	0	11	1145000009	2	2	80000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	80000000	0	0	0	0	1
1045000202	八千五百万点经验包	0	11	1145000009	2	2	85000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	85000000	0	0	0	0	1
1045000203	九千万点经验包	0	11	1145000009	2	2	90000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	90000000	0	0	0	0	1
1045000204	九千五百万点经验包	0	11	1145000009	2	2	95000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	95000000	0	0	0	0	1
1045000219	一亿五百万点经验包	0	11	1145000009	2	2	105000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	105000000	0	0	0	0	1
1045000220	一亿一千万点经验包	0	11	1145000009	2	2	110000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	110000000	0	0	0	0	1
1045000221	一亿一千五百万点经验包	0	11	1145000009	2	2	115000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	115000000	0	0	0	0	1
1045000222	一亿两千万点经验包	0	11	1145000009	2	2	120000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	120000000	0	0	0	0	1
1045000223	一亿两千五百万点经验包	0	11	1145000009	2	2	125000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	125000000	0	0	0	0	1
1045000224	一亿三千万点经验包	0	11	1145000009	2	2	130000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	130000000	0	0	0	0	1
1045000225	一亿三千五百万点经验包	0	11	1145000009	2	2	135000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	135000000	0	0	0	0	1
1045000226	一亿四千万点经验包	0	11	1145000009	2	2	140000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	140000000	0	0	0	0	1
1045000227	一亿四千五百万点经验包	0	11	1145000009	2	2	145000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	145000000	0	0	0	0	1
1045000235	一亿五千五百万点经验包	0	11	1145000009	2	2	155000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	155000000	0	0	0	0	1
1045000236	一亿六千万点经验包	0	11	1145000009	2	2	160000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	160000000	0	0	0	0	1
1045000237	一亿六千五百万点经验包	0	11	1145000009	2	2	165000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	165000000	0	0	0	0	1
1045000238	一亿七千万点经验包	0	11	1145000009	2	2	170000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	170000000	0	0	0	0	1
1045000239	一亿七千五百万点经验包	0	11	1145000009	2	2	175000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	175000000	0	0	0	0	1
1045000240	一亿八千万点经验包	0	11	1145000009	2	2	180000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	180000000	0	0	0	0	1
1045000241	一亿八千五百万点经验包	0	11	1145000009	2	2	185000	0	0	99	2	经验道具	0	0	0	0	0	0	0	0	0	0	0	185000000	0	0	0	0	1
