id	name	level	effectList	effectRangeList	targetType	profession	weaponType	CDTimer	rate2	rate3	magic	hate	iconId	order	type
1031170111	闪电球	11	1034020140:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	45000	0	1131170101	2	0
1031170112	闪电球	12	1034020138:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	50000	0	1131170101	2	0
1031170201	脉冲突击	1	1034020120:1034020340:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	7000	0	1131170201	4	0
1031170202	脉冲突击	2	1034020126:1034020347:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	10000	0	1131170201	4	0
1031170203	脉冲突击	3	1034020127:1034020348:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	13000	0	1131170201	4	0
1031170204	脉冲突击	4	1034020128:1034020349:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	16000	0	1131170201	4	0
1031170205	脉冲突击	5	1034020121:1034020350:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	20000	0	1131170201	4	0
1031170206	脉冲突击	6	1034020134:1034020351:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	24000	0	1131170201	4	0
1031170207	脉冲突击	7	1034020132:1034020352:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	28000	0	1131170201	4	0
1031170208	脉冲突击	8	1034020135:1034020353:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	32000	0	1131170201	4	0
1031170209	脉冲突击	9	1034020136:1034020354:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	36000	0	1131170201	4	0
1031170210	脉冲突击	10	1034020188:1034020355:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	40000	0	1131170201	4	0
1031170211	脉冲突击	11	1034020189:1034020356:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	45000	0	1131170201	4	0
1031170212	脉冲突击	12	1034020173:1034020357:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	50000	0	1131170201	4	0
1031170213	脉冲突击	13	1034020190:1034020358:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	55000	0	1131170201	4	0
1031170214	脉冲突击	14	1034020148:1034020359:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	60000	0	1131170201	4	0
1031170215	脉冲突击	15	1034020191:1034020360:0	1	2:2:0	16:0:0:0:0:0:0	0	0	10000	0	65000	0	1131170201	4	0
1031180001	高爆炸药	1	1034020127:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	2200	0	1131180001	1	0
1031180002	高爆炸药	2	1034020113:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	2500	0	1131180001	1	0
1031180003	高爆炸药	3	1034020134:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	3000	0	1131180001	1	0
1031180004	高爆炸药	4	1034020151:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	5050	0	1131180001	1	0
1031180005	高爆炸药	5	1034020136:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	8200	0	1131180001	1	0
1031180006	高爆炸药	6	1034020148:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	11350	0	1131180001	1	0
1031180007	高爆炸药	7	1034020140:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	14500	0	1131180001	1	0
1031180008	高爆炸药	8	1034020152:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	17650	0	1131180001	1	0
1031180009	高爆炸药	9	1034020141:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	19150	0	1131180001	1	0
1031180010	高爆炸药	10	1034020153:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	20650	0	1131180001	1	0
1031180011	高爆炸药	11	1034020154:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	22150	0	1131180001	1	0
1031180012	高爆炸药	12	1034020155:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	23650	0	1131180001	1	0
1031180013	高爆炸药	13	1034020142:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	25150	0	1131180001	1	0
1031180014	高爆炸药	14	1034020157:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	26650	0	1131180001	1	0
1031180015	高爆炸药	15	1034020131:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	28150	0	1131180001	1	0
1031180016	高爆炸药	16	1034020143:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	29650	0	1131180001	1	0
1031180017	高爆炸药	17	1034020144:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	31150	0	1131180001	1	0
1031180018	高爆炸药	18	1034020145:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	32650	0	1131180001	1	0
1031180019	高爆炸药	19	1034020146:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	34150	0	1131180001	1	0
1031180020	高爆炸药	20	1034020178:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	35650	0	1131180001	1	0
1031180021	高爆炸药	21	1034020158:0:0	2	2:0:0	13:0:0:0:0:0:0	0	0	0	0	37150	0	1131180001	1	0
1031180101	超级格斗技巧	1	1033011005:0:0	5	1:0:0	13:0:0:0:0:0:0	0	0	0	0	2000	0	1131180101	2	0
1031180201	超级野性激发	1	1033012911:0:0	5	1:0:0	13:0:0:0:0:0:0	0	0	0	0	1000	0	1131180201	4	0
1031180202	超级野性激发	2	1033012912:0:0	5	1:0:0	13:0:0:0:0:0:0	0	0	0	0	4000	0	1131180201	4	0
1031180301	原子弹	1	1034020338:0:0	1	2:0:0	13:0:0:0:0:0:0	0	30000	0	0	6000	0	1131180301	5	0
1031180401	超级特种兵	1	1033010906:0:0	5	1:0:0	13:0:0:0:0:0:0	0	0	0	0	7000	0	1131180401	6	0
1031180501	破甲弹	1	1034020120:1034020342:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	5000	0	1131180501	7	0
1031180502	破甲弹	2	1034020126:1034020340:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	6000	0	1131180501	7	0
1031180503	破甲弹	3	1034020127:1034020347:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	7000	0	1131180501	7	0
1031180504	破甲弹	4	1034020128:1034020348:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	9000	0	1131180501	7	0
1031180505	破甲弹	5	1034020121:1034020349:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	11000	0	1131180501	7	0
1031180506	破甲弹	6	1034020134:1034020350:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	13000	0	1131180501	7	0
1031180507	破甲弹	7	1034020132:1034020351:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	17000	0	1131180501	7	0
1031180508	破甲弹	8	1034020135:1034020352:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	21000	0	1131180501	7	0
1031180509	破甲弹	9	1034020136:1034020353:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	25000	0	1131180501	7	0
1031180510	破甲弹	10	1034020188:1034020361:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	28000	0	1131180501	7	0
1031180511	破甲弹	11	1034020189:1034020362:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	31000	0	1131180501	7	0
1031180512	破甲弹	12	1034020173:1034020354:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	34000	0	1131180501	7	0
1031180513	破甲弹	13	1034020190:1034020355:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	37000	0	1131180501	7	0
1031180514	破甲弹	14	1034020148:1034020356:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	40000	0	1131180501	7	0
1031180515	破甲弹	15	1034020191:1034020357:0	1	2:2:0	13:0:0:0:0:0:0	0	0	10000	0	43000	0	1131180501	7	0
1031190001	神经刀	1	1034020121:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	2600	0	1131190001	1	0
1031190002	神经刀	2	1034020133:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	2800	0	1131190001	1	0
1031190003	神经刀	3	1034020135:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	3000	0	1131190001	1	0
1031190004	神经刀	4	1034020147:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	3400	0	1131190001	1	0
1031190005	神经刀	5	1034020137:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	5300	0	1131190001	1	0
1031190006	神经刀	6	1034020150:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	10400	0	1131190001	1	0
1031190007	神经刀	7	1034020141:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	15500	0	1131190001	1	0
1031190008	神经刀	8	1034020155:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	20600	0	1131190001	1	0
1031190009	神经刀	9	1034020142:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	22300	0	1131190001	1	0
1031190010	神经刀	10	1034020157:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	24000	0	1131190001	1	0
1031190011	神经刀	11	1034020131:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	25700	0	1131190001	1	0
1031190012	神经刀	12	1034020143:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	27400	0	1131190001	1	0
1031190013	神经刀	13	1034020144:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	29100	0	1131190001	1	0
1031190014	神经刀	14	1034020145:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	30800	0	1131190001	1	0
1031190015	神经刀	15	1034020146:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	32500	0	1131190001	1	0
1031190016	神经刀	16	1034020178:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	34200	0	1131190001	1	0
1031190017	神经刀	17	1034020158:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	35900	0	1131190001	1	0
1031190018	神经刀	18	1034020179:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	37600	0	1131190001	1	0
1031190019	神经刀	19	1034020159:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	39300	0	1131190001	1	0
1031190020	神经刀	20	1034020180:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	41000	0	1131190001	1	0
1031190021	神经刀	21	1034020181:0:0	2	2:0:0	15:0:0:0:0:0:0	0	0	0	0	42700	0	1131190001	1	0
1031190101	超级急救	1	1034010271:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	3000	0	1131190101	2	0
1031190102	超级急救	2	1034010272:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	5000	0	1131190101	2	0
1031190103	超级急救	3	1034010273:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	7000	0	1131190101	2	0
1031190104	超级急救	4	1034010274:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	9000	0	1131190101	2	0
1031190105	超级急救	5	1034010275:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	11000	0	1131190101	2	0
1031190106	超级急救	6	1034010276:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	13000	0	1131190101	2	0
1031190107	超级急救	7	1034010277:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	15000	0	1131190101	2	0
1031190108	超级急救	8	1034010278:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	17000	0	1131190101	2	0
1031190109	超级急救	9	1034010279:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	19000	0	1131190101	2	0
1031190110	超级急救	10	1034010280:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	21000	0	1131190101	2	0
1031190111	超级急救	11	1034010281:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	23000	0	1131190101	2	0
1031190112	超级急救	12	1034010282:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	25000	0	1131190101	2	0
1031190113	超级急救	13	1034010283:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	27000	0	1131190101	2	0
1031190114	超级急救	14	1034010284:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	29000	0	1131190101	2	0
1031190115	超级急救	15	1034010285:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	31000	0	1131190101	2	0
1031190116	超级急救	16	1034010286:0:0	1	1:0:0	15:0:0:0:0:0:0	0	10000	0	0	33000	0	1131190101	2	0
1031190201	超级人体学	1	1033012611:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	1000	0	1131190201	4	0
1031190301	超级强心针	1	1033011506:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	10000	0	1131190301	5	0
1031190302	超级强心针	2	1033011507:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	15000	0	1131190301	5	0
1031190303	超级强心针	3	1033011508:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	20000	0	1131190301	5	0
1031190304	超级强心针	4	1033011509:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	25000	0	1131190301	5	0
1031190305	超级强心针	5	1033011510:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	30000	0	1131190301	5	0
1031190401	超级心灵启示	1	1033011106:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	7000	0	1131190401	6	0
1031190501	超级连锁注射	1	1034010287:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	10000	0	1131190501	7	0
1031190502	超级连锁注射	2	1034010288:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	13000	0	1131190501	7	0
1031190503	超级连锁注射	3	1034010289:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	16000	0	1131190501	7	0
1031190504	超级连锁注射	4	1034010290:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	19000	0	1131190501	7	0
1031190505	超级连锁注射	5	1034010291:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	22000	0	1131190501	7	0
1031190506	超级连锁注射	6	1034010292:0:0	5	1:0:0	15:0:0:0:0:0:0	0	0	0	0	25000	0	1131190501	7	0
1031190601	致死毒药	1	1034020120:1034020363:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	5000	0	1131190601	8	0
1031190602	致死毒药	2	1034020126:1034020364:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	6000	0	1131190601	8	0
1031190603	致死毒药	3	1034020127:1034020365:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	8000	0	1131190601	8	0
1031190604	致死毒药	4	1034020128:1034020366:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	10000	0	1131190601	8	0
1031190605	致死毒药	5	1034020121:1034020367:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	13000	0	1131190601	8	0
1031190606	致死毒药	6	1034020134:1034020368:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	16000	0	1131190601	8	0
1031190607	致死毒药	7	1034020132:1034020369:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	20000	0	1131190601	8	0
1031190608	致死毒药	8	1034020135:1034020370:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	25000	0	1131190601	8	0
1031190609	致死毒药	9	1034020136:1034020371:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	30000	0	1131190601	8	0
1031190610	致死毒药	10	1034020188:1034020372:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	33500	0	1131190601	8	0
1031190611	致死毒药	11	1034020189:1034020373:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	37000	0	1131190601	8	0
1031190612	致死毒药	12	1034020173:1034020374:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	40500	0	1131190601	8	0
1031190613	致死毒药	13	1034020190:1034020375:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	44000	0	1131190601	8	0
1031190614	致死毒药	14	1034020148:1034020376:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	47500	0	1131190601	8	0
1031190615	致死毒药	15	1034020191:1034020377:0	1	2:2:0	15:0:0:0:0:0:0	0	0	10000	0	51000	0	1131190601	8	0
1031200001	风之斗气	1	1033010907:0:0	1	3:0:0	14:7:18:0:0:0:0	0	0	0	0	10000	0	1131200001	1	1
1031200101	火之斗气	1	1033010908:0:0	1	3:0:0	16:11:20:0:0:0:0	0	0	0	0	10000	0	1131200101	1	1
1031200201	林之斗气	1	1033010909:0:0	1	3:0:0	15:10:19:0:0:0:0	0	0	0	0	10000	0	1131200201	1	1
1031200301	林之野性	1	1033012914:0:0	1	3:0:0	15:10:19:0:0:0:0	0	0	0	0	10000	0	1131090501	1	1
1031200401	风之野性	1	1033012915:0:0	1	3:0:0	14:7:18:0:0:0:0	0	0	0	0	10000	0	1132080201	1	1
1031200501	火之野性	1	1033012916:0:0	1	3:0:0	16:11:20:0:0:0:0	0	0	0	0	10000	0	1132110001	1	1
1031210001	超级飞火流星	1	1034020154:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	10000	0	1131210001	1	0
1031210002	超级飞火流星	2	1034020131:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	20000	0	1131210001	1	0
1031210003	超级飞火流星	3	1034020146:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	30000	0	1131210001	1	0
1031210004	超级飞火流星	4	1034020159:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	35000	0	1131210001	1	0
1031210005	超级飞火流星	5	1034020183:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	40000	0	1131210001	1	0
1031210006	超级飞火流星	6	1034020187:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	45000	0	1131210001	1	0
1031210007	超级飞火流星	7	1034020195:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	50000	0	1131210001	1	0
1031210008	超级飞火流星	8	1034020196:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	55000	0	1131210001	1	0
1031210009	超级飞火流星	9	1034020197:0:0	1	2:0:0	18:0:0:0:0:0:0	0	0	0	0	60000	0	1131210001	1	0
1031210101	超级圆月弯刀	1	1034020136:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	25000	0	1131210101	2	0
1031210102	超级圆月弯刀	2	1034020139:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	30000	0	1131210101	2	0
1031210103	超级圆月弯刀	3	1034020137:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	35000	0	1131210101	2	0
1031210104	超级圆月弯刀	4	1034020140:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	40000	0	1131210101	2	0
1031210105	超级圆月弯刀	5	1034020138:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	42000	0	1131210101	2	0
1031210106	超级圆月弯刀	6	1034020141:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	44000	0	1131210101	2	0
1031210107	超级圆月弯刀	7	1034020154:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	46000	0	1131210101	2	0
1031210108	超级圆月弯刀	8	1034020142:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	48000	0	1131210101	2	0
1031210109	超级圆月弯刀	9	1034020131:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	50000	0	1131210101	2	0
1031210110	超级圆月弯刀	10	1034020144:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	52000	0	1131210101	2	0
1031210111	超级圆月弯刀	11	1034020146:0:0	3	2:0:0	18:0:0:0:0:0:0	0	0	0	0	54000	0	1131210101	2	0
1031210201	超级飞龙在天	1	1034020134:1034020331:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	20000	0	1131210201	6	0
1031210202	超级飞龙在天	2	1034020132:1034020352:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	25000	0	1131210201	6	0
1031210203	超级飞龙在天	3	1034020135:1034020353:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	30000	0	1131210201	6	0
1031210204	超级飞龙在天	4	1034020136:1034020354:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	35000	0	1131210201	6	0
1031210205	超级飞龙在天	5	1034020189:1034020356:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	40000	0	1131210201	6	0
1031210206	超级飞龙在天	6	1034020190:1034020358:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	45000	0	1131210201	6	0
1031210207	超级飞龙在天	7	1034020191:1034020360:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	50000	0	1131210201	6	0
1031210208	超级飞龙在天	8	1034020193:1034020389:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	55000	0	1131210201	6	0
1031210209	超级飞龙在天	9	1034020194:1034020390:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	60000	0	1131210201	6	0
1031210210	超级飞龙在天	10	1034020140:1034020391:0	1	2:2:0	18:0:0:0:0:0:0	0	0	10000	0	65000	0	1131210201	6	0
1031220001	超级精神波	1	1034020131:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	10000	0	1131220001	1	0
1031220002	超级精神波	2	1034020146:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	20000	0	1131220001	1	0
1031220003	超级精神波	3	1034020159:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	30000	0	1131220001	1	0
1031220004	超级精神波	4	1034020183:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	35000	0	1131220001	1	0
1031220005	超级精神波	5	1034020187:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	40000	0	1131220001	1	0
1031220006	超级精神波	6	1034020195:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	45000	0	1131220001	1	0
1031220007	超级精神波	7	1034020196:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	50000	0	1131220001	1	0
1031220008	超级精神波	8	1034020197:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	55000	0	1131220001	1	0
1031220009	超级精神波	9	1034020198:0:0	1	2:0:0	20:0:0:0:0:0:0	0	0	0	0	60000	0	1131220001	1	0
1031220101	超级闪电球	1	1034020132:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	30000	0	1131220101	2	0
1031220102	超级闪电球	2	1034020135:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	35000	0	1131220101	2	0
1031220103	超级闪电球	3	1034020136:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	40000	0	1131220101	2	0
1031220104	超级闪电球	4	1034020139:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	45000	0	1131220101	2	0
1031220105	超级闪电球	5	1034020137:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	50000	0	1131220101	2	0
1031220106	超级闪电球	6	1034020140:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	55000	0	1131220101	2	0
1031220107	超级闪电球	7	1034020138:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	57000	0	1131220101	2	0
1031220108	超级闪电球	8	1034020141:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	59000	0	1131220101	2	0
1031220109	超级闪电球	9	1034020154:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	61000	0	1131220101	2	0
1031220110	超级闪电球	10	1034020142:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	63000	0	1131220101	2	0
1031220111	超级闪电球	11	1034020131:0:0	5	2:0:0	20:0:0:0:0:0:0	0	0	0	0	65000	0	1131220101	2	0
1031220201	超级脉冲突击	1	1034020134:1034020331:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	20000	0	1131220201	6	0
1031220202	超级脉冲突击	2	1034020132:1034020352:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	25000	0	1131220201	6	0
1031220203	超级脉冲突击	3	1034020135:1034020353:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	30000	0	1131220201	6	0
1031220204	超级脉冲突击	4	1034020136:1034020354:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	35000	0	1131220201	6	0
1031220205	超级脉冲突击	5	1034020189:1034020356:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	40000	0	1131220201	6	0
1031220206	超级脉冲突击	6	1034020190:1034020358:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	45000	0	1131220201	6	0
1031220207	超级脉冲突击	7	1034020191:1034020360:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	50000	0	1131220201	6	0
1031220208	超级脉冲突击	8	1034020193:1034020389:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	55000	0	1131220201	6	0
1031220209	超级脉冲突击	9	1034020194:1034020390:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	60000	0	1131220201	6	0
1031220210	超级脉冲突击	10	1034020140:1034020391:0	1	2:2:0	20:0:0:0:0:0:0	0	0	10000	0	65000	0	1131220201	6	0
1031230001	超级高爆炸药	1	1034020132:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	5000	0	1131230001	1	0
1031230002	超级高爆炸药	2	1034020135:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	10000	0	1131230001	1	0
1031230003	超级高爆炸药	3	1034020136:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	15000	0	1131230001	1	0
1031230004	超级高爆炸药	4	1034020139:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	20000	0	1131230001	1	0
1031230005	超级高爆炸药	5	1034020137:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	25000	0	1131230001	1	0
1031230006	超级高爆炸药	6	1034020140:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	30000	0	1131230001	1	0
1031230007	超级高爆炸药	7	1034020138:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	35000	0	1131230001	1	0
1031230008	超级高爆炸药	8	1034020141:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	40000	0	1131230001	1	0
1031230009	超级高爆炸药	9	1034020154:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	41000	0	1131230001	1	0
1031230010	超级高爆炸药	10	1034020142:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	42000	0	1131230001	1	0
1031230011	超级高爆炸药	11	1034020131:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	43000	0	1131230001	1	0
1031230012	超级高爆炸药	12	1034020144:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	44000	0	1131230001	1	0
1031230013	超级高爆炸药	13	1034020146:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	45000	0	1131230001	1	0
1031230014	超级高爆炸药	14	1034020178:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	46000	0	1131230001	1	0
1031230015	超级高爆炸药	15	1034020158:0:0	3	2:0:0	17:0:0:0:0:0:0	0	0	0	0	47000	0	1131230001	1	0
